Artist,Title,URL
Georgie Fame,The Ballad Of Bonnie And Clyde,https://en.wikipedia.org/wiki/The_Ballad_of_Bonnie_and_Clyde
Mary Hopkin,Those Were The Days,https://en.wikipedia.org/wiki/Those_Were_the_Days_(song)
Steppenwolf,Born To Be Wild,https://en.wikipedia.org/wiki/Born_to_Be_Wild
Steppenwolf,Magic Carpet Ride,https://en.wikipedia.org/wiki/Magic_Carpet_Ride_(Steppenwolf_song)
The Intruders,Cowboys To Girls,https://en.wikipedia.org/wiki/Cowboys_to_Girls
1910 Fruitgum Company,Simon Says,https://en.wikipedia.org/wiki/Simon_Says
1910 Fruitgum Company,"1, 2, 3, Red Light","https://en.wikipedia.org/wiki/1,_2,_3,_Red_Light"
1910 Fruitgum Company,Indian Giver,https://en.wikipedia.org/wiki/Indian_giver
Sergio Mendes and Brasil '66,The Look Of Love,https://en.wikipedia.org/wiki/The_Look_of_Love_(1967_song)
Sergio Mendes and Brasil '66,The Fool On The Hill,https://en.wikipedia.org/wiki/The_Fool_on_the_Hill
Johnny Nash,Hold Me Tight,https://en.wikipedia.org/wiki/Hold_Me_Tight
Ohio Express,"Yummy, Yummy, Yummy",https://en.wikipedia.org/wiki/Yummy_Yummy_Yummy
The Crazy World Of Arthur Brown,Fire,https://en.wikipedia.org/wiki/Fire
Troggs,Love Is All Around,https://en.wikipedia.org/wiki/Love_Is_All_Around
Gene and Debbe,Playboy,https://en.wikipedia.org/wiki/Playboy
Mason Williams,Classical Gas,https://en.wikipedia.org/wiki/Classical_Gas
Clarence Carter,Slip Away,
The O'Kaysions,Girl Watcher,https://en.wikipedia.org/wiki/Girl_Watcher
The Lemon Pipers,Green Tambourine,https://en.wikipedia.org/wiki/Green_Tambourine
Friend and Lover,Reach Out Of The Darkness,https://en.wikipedia.org/wiki/Reach_Out_of_the_Darkness
Richard Harris,MacArthur Park,https://en.wikipedia.org/wiki/MacArthur_Park
Jose Feliciano,Light My Fire,https://en.wikipedia.org/wiki/Light_My_Fire
Status Quo,Pictures Of Matchstick Men,https://en.wikipedia.org/wiki/Pictures_of_Matchstick_Men
Blue Cheer,Summertime Blues,https://en.wikipedia.org/wiki/Summertime_Blues
The Bee Gees,I've Gotta Get A Message To You,https://en.wikipedia.org/wiki/I%27ve_Gotta_Get_a_Message_to_You
The Fireballs,Bottle Of Wine,https://en.wikipedia.org/wiki/Wine_bottle
The Dells,Stay In My Corner,https://en.wikipedia.org/wiki/Stay_in_My_Corner
The Dells,"Oh, What A Night","https://en.wikipedia.org/wiki/Oh,_What_a_Night_(The_Dells_song)"
Willie Mitchell,Soul Serenade,https://en.wikipedia.org/wiki/Soul_Serenade
The Human Beinz,Nobody But Me,https://en.wikipedia.org/wiki/Nobody_but_Me_(Human_Beinz_album)
Tommy Boyce and Bobby Hart,I Wonder What She's Doing Tonight,https://en.wikipedia.org/wiki/I_Wonder_What_She%27s_Doing_Tonight
The Irish Rovers,The Unicorn,https://en.wikipedia.org/wiki/The_Unicorn
Vanilla Fudge,(You Keep Me) Hangin' On,https://en.wikipedia.org/wiki/You_Keep_Me_Hangin%27_On
The Foundations,"Baby, Now That I've Found You",https://en.wikipedia.org/wiki/Baby_Now_That_I%27ve_Found_You
The Foundations,Build Me Up Buttercup,https://en.wikipedia.org/wiki/Build_Me_Up_Buttercup
The Sweet Inspirations,Sweet Inspiration,https://en.wikipedia.org/wiki/The_Sweet_Inspirations
Smokey Robinson and The Miracles,If You Can Want,https://en.wikipedia.org/wiki/If_You_Can_Want
Smokey Robinson and The Miracles,"Baby, Baby Don't Cry","https://en.wikipedia.org/wiki/Baby,_Baby_Don%27t_Cry"
The Mills Brothers,Cab Driver,
The Chambers Brothers,Time Has Come Today,https://en.wikipedia.org/wiki/Time_Has_Come_Today
Shorty Long,Here Comes The Judge,https://en.wikipedia.org/wiki/Here_Comes_the_Judge_(Shorty_Long_song)
Big Brother and The Holding Company,Piece Of My Heart,https://en.wikipedia.org/wiki/Piece_of_My_Heart
Creedence Clearwater Revival,Suzie Q.,https://en.wikipedia.org/wiki/Susie_Q_(song)
Creedence Clearwater Revival,Proud Mary,https://en.wikipedia.org/wiki/Proud_Mary
Creedence Clearwater Revival,Bad Moon Rising,https://en.wikipedia.org/wiki/Bad_Moon_Rising_(song)
Creedence Clearwater Revival,Green River,https://en.wikipedia.org/wiki/Green_River_(song)
The American Breed,"Bend Me, Shape Me","https://en.wikipedia.org/wiki/Bend_Me,_Shape_Me"
Jerry Butler,"Hey, Western Union Man","https://en.wikipedia.org/wiki/Hey,_Western_Union_Man"
Jerry Butler,Never Give You Up,https://en.wikipedia.org/wiki/Never_Gonna_Give_You_Up
Jerry Butler,Only The Strong Survive,https://en.wikipedia.org/wiki/Only_the_Strong_Survive_(song)
The Archies,"Sugar, Sugar","https://en.wikipedia.org/wiki/Sugar,_Sugar"
Three Dog Night,One,https://en.wikipedia.org/wiki/One_(Harry_Nilsson_song)
Three Dog Night,Easy To Be Hard,https://en.wikipedia.org/wiki/Easy_to_Be_Hard
Henry Mancini and His Orch.,Love Theme From Romeo And Juliet,https://en.wikipedia.org/wiki/Love_Theme_from_Romeo_and_Juliet
The Youngbloods,Get Together,https://en.wikipedia.org/wiki/Get_Together_(The_Youngbloods_song)
The Friends Of Distinction,Grazin' In The Grass,https://en.wikipedia.org/wiki/Grazing_in_the_Grass
The Friends Of Distinction,Going In Circles,https://en.wikipedia.org/wiki/Going_in_Circles
Jr. Walker and The All Stars,What Does It Take (To Win Your Love),https://en.wikipedia.org/wiki/What_Does_It_Take_(To_Win_Your_Love)
Oliver,Jean,https://en.wikipedia.org/wiki/Jean_(song)
Oliver,Good Morning Starshine,https://en.wikipedia.org/wiki/Good_Morning_Starshine
The Beatles with Billy Preston,Get Back,https://en.wikipedia.org/wiki/Get_Back
Zager and Evans,In The Year 2525,https://en.wikipedia.org/wiki/In_the_Year_2525
"Blood, Sweat and Tears",Spinning Wheel,https://en.wikipedia.org/wiki/Spinning_wheel
"Blood, Sweat and Tears",You've Made Me So Very Happy,https://en.wikipedia.org/wiki/You%27ve_Made_Me_So_Very_Happy
Smith,Baby It's You,https://en.wikipedia.org/wiki/Baby_It%27s_You
Zombies,Time Of The Season,https://en.wikipedia.org/wiki/Time_of_the_Season
Bobby Sherman,Little Woman,https://en.wikipedia.org/wiki/Little_Woman
Mercy,Love (Can Make You Happy),https://en.wikipedia.org/wiki/Love_(Can_Make_You_Happy)
The Guess Who,These Eyes,https://en.wikipedia.org/wiki/These_Eyes
The Guess Who,Laughing,https://en.wikipedia.org/wiki/Laughing_(The_Guess_Who_song)
Watts 103rd Street Rhythm Band,Do Your Thing,https://en.wikipedia.org/wiki/Do_Your_Thing_(Charles_Wright_%26_the_Watts_103rd_Street_Rhythm_Band_song)
Spiral Starecase,More Today Than Yesterday,https://en.wikipedia.org/wiki/More_Today_Than_Yesterday
Cass Elliot,It's Getting Better,https://en.wikipedia.org/wiki/Getting_Better
Glen Campbell,Galveston,https://en.wikipedia.org/wiki/Galveston_(song)
Tyrone Davis,Can I Change My Mind,https://en.wikipedia.org/wiki/Can_I_Change_My_Mind
The Winstons,Color Him Father,https://en.wikipedia.org/wiki/Color_Him_Father
"Sonny Charles and The Checkmates, Ltd.",Black Pearl,https://en.wikipedia.org/wiki/Black_Pearl
Edwin Starr,Twenty-five Miles,https://en.wikipedia.org/wiki/Twenty-Five_Miles
New Colony Six,Things I'd Like To Say,https://en.wikipedia.org/wiki/Things_I%27d_Like_to_Say
Motherlode,When I Die,https://en.wikipedia.org/wiki/And_When_I_Die
Harry Nilsson,Everybody's Talkin',https://en.wikipedia.org/wiki/Everybody%27s_Talkin%27
Brooklyn Bridge,Worst That Could Happen,https://en.wikipedia.org/wiki/The_Worst_That_Could_Happen
Joe Simon,Chokin' Kind,https://en.wikipedia.org/wiki/The_Chokin%27_Kind
The Flying Machine,Smile A Little Smile For Me,https://en.wikipedia.org/wiki/Smile_a_Little_Smile_for_Me
Tony Joe White,Polk Salad Annie,https://en.wikipedia.org/wiki/Polk_Salad_Annie
Kenny Rogers and The First Edition,"Ruby, Don't Take Your Love To Town","https://en.wikipedia.org/wiki/Ruby,_Don%27t_Take_Your_Love_to_Town"
Joe South,Games People Play,https://en.wikipedia.org/wiki/Games_People_Play_(Joe_South_song)
The Cuff Links,Tracy,https://en.wikipedia.org/wiki/Tracy_(The_Cuff_Links_song)
Bob Seger System,Ramblin' Gamblin' Man,https://en.wikipedia.org/wiki/Ramblin%27_Gamblin%27_Man
Diana Ross and The Supremes and The Temptations,I'm Gonna Make You Love Me,https://en.wikipedia.org/wiki/I%27m_Gonna_Make_You_Love_Me
Crazy Elephant,Gimme Gimme Good Lovin',https://en.wikipedia.org/wiki/Gimme_Some_Lovin%27
The Originals,Baby I'm For Real,"https://en.wikipedia.org/wiki/Baby,_I%27m_for_Real"
Edwin Hawkins Singers,Oh Happy Day,https://en.wikipedia.org/wiki/Oh_Happy_Day
David Ruffin,My Whole World Ended (The Moment You Left Me),https://en.wikipedia.org/wiki/My_Whole_World_Ended_(The_Moment_You_Left_Me)
