,Rank,RankPowerlaw,Artist,Title,Year,SpotifyPlayCount,WikiWordCount,followers,popularity,Awards,awardscore
77,-0.9747756888283304,0.5838288547644768,Connie Stevens,Sixteen Reasons,-1.5703109267266413,12.51603222142064,-0.46200583951859636,1566,27,0,0
78,-0.9402436115140483,0.5356818179031692,Paul Anka,Puppy Love,-1.5703109267266413,14.326516365496195,0.24769675066539312,99369,65,0,0
79,0.5446357130000844,-0.606111045217138,Paul Anka,It's Time To Cry,-1.5703109267266413,11.599928508591802,0.24769675066539312,99369,65,0,0
80,0.9244885634571881,-0.7730762670822593,Paul Anka,My Home Town,-1.5703109267266413,12.576476909553154,0.24769675066539312,99369,65,0,0
81,1.2007451819714454,-0.8801391534017017,Paul Anka,"Tonight My Love, Tonight",-1.22358791055622,12.73582404167918,0.24769675066539312,99369,65,0,0
82,0.889956486142906,-0.758917503652735,Paul Anka,Love Me Warm And Tender,-0.8768648943857986,13.631501177597139,0.24769675066539312,99369,65,0,0
83,-0.9057115341997661,0.48958422418412056,Frankie Avalon,Why,-1.5703109267266413,12.845069823615797,0.061421109441805344,20543,48,0,0
84,-0.871179456885484,0.4453686982477287,The Ventures,"Walk, Don't Run",-1.5703109267266413,15.23308941592391,0.30372565311889244,43237,51,0,0
85,1.3734055685428561,-0.9420491446787809,The Ventures,"Walk, Don't Run '64",-0.18341886204495594,11.03925110683503,0.30372565311889244,43237,51,0,0
86,0.2683790944858272,-0.46615794586813564,The Ventures,Hawaii Five-O,1.5501962188071507,14.815716612327062,0.30372565311889244,43237,51,0,0
87,-0.8366473795712018,0.4028875680204164,The Drifters,Save The Last Dance For Me,-1.5703109267266413,16.254258690261118,0.7214267403316952,113446,65,0,0
88,1.7187263416856777,-1.0561682771721677,The Drifters,Please Stay,-1.22358791055622,12.833987731152504,0.7214267403316952,113446,65,0,0
89,0.8554244088286238,-0.7445712013778008,The Drifters,Up on the Roof,-0.5301418782153773,15.593957642631718,0.7214267403316952,113446,65,0,0
90,-1.0438398434568947,0.687062167037572,The Drifters,Under the Boardwalk,-0.18341886204495594,17.094651975499776,0.7214267403316952,113446,65,0,0
91,-0.8021153022569197,0.362009887940297,Dinah Washington and Brook Benton,Baby (You've Got What It Takes),-1.5703109267266413,15.531386325517582,-0.2642538356092804,264,9,0,0
92,0.8554244088286238,-0.7445712013778008,Dinah Washington and Brook Benton,A Rockin' Good Way,-1.5703109267266413,13.689208967224435,-0.2642538356092804,264,9,0,0
93,-0.7675832249426375,0.32261900262662474,Johnny Horton,Sink The Bismark,-1.5703109267266413,14.494320449024013,-0.22368821854919324,34800,53,0,0
94,-0.7330511476283553,0.28461054101597066,Sam Cooke,Chain Gang,-1.5703109267266413,16.89214973489787,0.37942771137109843,471335,74,0,0
95,1.0280847954000347,-0.8144748083066974,Sam Cooke,Wonderful World,-1.5703109267266413,18.355697323861932,0.37942771137109843,471335,74,0,0
