Rank,RankPowerlaw,Artist,Title,Year,SpotifyPlayCount,WikiWordCount,Followers,Popularity,GenreRaw,Tar-Pre
61,6.632577127,Donovan,Hurdy Gurdy Man,1968,11057785,6108,128894,62,"psychedelic rock, folk rock, psychedelic folk",1.0958077549603118
53,7.277428145,Donovan,Atlantis,1969,2640311,6108,128894,62,,-0.45633018133007575
27,11.35794904,Bobby Hebb,Sunny,1966,18167168,673,8741,51,,2.6500907995676855
29,10.83471074,The Happenings,See You In September,1966,591096,550,3003,36,pop,0.2649105725595273
37,9.225435187999999,The Happenings,I Got Rhythm,1967,110643,550,3003,36,,-1.5306590109982423
32,10.15315495,Mitch Ryder and the Detroit Wheels,Devil with a Blue Dress On/Good Golly Miss Molly,1966,507896,827,695,20,,1.2728107691577293
34,9.754924552,The Mindbenders,A Groovy Kind of Love,1966,1144597,978,2826,34,pop,1.0835852087508613
36,9.393779234,The Capitols,Cool Jerk,1966,1499894,879,1189,35,rhythm and blues,1.348932445552114
37,9.225435187999999,Sandy Posey,Born a Woman,1966,7920,936,2230,31,,-3.6802202932044707
88,5.207645782,Sandy Posey,I Take It Back,1967,89016,936,2230,31,,-1.3806953149266032
38,9.064478563,The Cyrkle,Red Rubber Ball,1966,846269,669,3805,36,pop,0.6144346304067501
40,8.762749681,The Left Banke,Walk Away Renee,1966,856321,1760,4574,34,"baroque rock, baroque pop",0.7823426771075166
42,8.485070759,The Outsiders,Time Won't Let Me,1966,206922,2291,2036,32,garage rock,-0.4377269657138818
45,8.107365283,The Hollies,Bus Stop,1966,14087286,5157,203930,67,,1.2135146829605024
42,8.485070759,The Hollies,On A Carousel,1967,1833574,5157,203930,67,pop,-0.9453908825871693
64,6.4257114170000005,The Hollies,Carrie Ann,1967,5012889,5157,203930,67,"power pop, pop rock",0.060354445337289064
46,7.990608097999999,James and Bobby Purify,I'm Your Puppet,1966,3820190,566,4017,43,r&b,1.658192089200277
47,7.877989792999999,B. J. Thomas,I'm So Lonesome I Could Cry,1966,65826,1074,30560,20,,-1.0396764333943445
99,4.818155049,B. J. Thomas,Hooked On A Feeling,1969,2960882,1074,30560,20,pop,2.4068513111946057
49,7.664266317999999,The Standells,Dirty Water,1966,1416973,2084,4580,35,"garage rock, proto-punk",1.2283098696571475
50,7.562750921,Bob Lind,Elusive Butterfly,1966,560837,676,1071,29,folk,0.7497861450565964
51,7.464550900000001,Simon and Garfunkel,I Am a Rock,1966,14516548,5562,958297,77,folk rock,0.48575422017432146
54,7.188199442999999,Simon and Garfunkel,The Sound of Silence,1966,140952268,5562,958297,77,folk rock,2.758886288332395
56,7.017717833,Simon and Garfunkel,Homeward Bound,1966,13052761,5562,958297,77,folk rock,0.37946466236135024
9,23.45308318,Simon and Garfunkel,Mrs. Robinson,1968,111152876,5562,958297,77,folk rock,2.281571605606217
89,5.168953147,Simon and Garfunkel,Scarborough Fair / Canticle,1968,20339116,5562,958297,77,,0.5832110191026665
58,6.857053284,Robert Parker,Barefootin',1966,711657,215,4077,43,r&b,-0.06385070506087054
64,6.4257114170000005,Count Five,Psychotic Reaction,1966,2591519,694,6598,42,"garage rock, acid rock, psychedelic rock, proto-punk",1.3065556395068043
66,6.296526022,The T-Bones,No Matter What Shape (Your Stomach Is In),1966,108083,480,188,16,"pop, instrumental rock",0.05803719996378476
68,6.173680038,Deon Jackson,Love Makes The World Go Round,1966,381062,249,290,24,,0.7414643949960471
69,6.114481004,Crispian St. Peters,The Pied Piper,1966,382427,764,2160,30,pop rock,0.2554313799807719
71,6.000251992999999,Ray Conniff Singers,Somewhere My Love,1966,750017,1780,6754,55,,-0.7359527024694668
72,5.9451190039999995,David Houston,Almost Persuaded,1966,245192,583,1999,27,country,-0.0007295565752194477
74,5.838577711,Marvelettes,Don't Mess With Bill,1966,704329,3009,65203,60,soul/pop,-1.2679154809087922
75,5.787081067999999,Neil Diamond,"Cherry, Cherry",1966,2762644,5853,333588,71,pop rock,-0.7052596375181128
86,5.287264321,Neil Diamond,"Girl, You'll Be A Woman Soon",1967,6127648,5853,333588,71,pop,-0.028536784916250113
100,4.786300923,Neil Diamond,Thank The Lord For The Night Time,1967,532896,5853,333588,71,pop rock,-2.470776770257741
22,13.00172664,Neil Diamond,Sweet Caroline,1969,72737534,5853,333588,71,soft rock,2.2057098734630873
78,5.63920084,Lou Rawls,Love Is A Hurtin' Thing,1966,255538,2941,38644,54,r&b,-1.8561944765191871
91,5.093692001,Lou Rawls,Your Good Thing (Is About To End),1969,23102,2941,38644,54,r&b,-4.619346243475482
80,5.545754095,The Shadows Of Knight,Gloria,1966,880067,1856,5704,36,garage rock,0.666296584697136
83,5.412631479,The Sandpipers,Guantanamera,1966,650585,1407,2566,31,"pop, easy listening, latin, folk",0.7349165329695726
84,5.370017132,Wilson Pickett,"Land Of 1,000 Dances",1966,25042907,3001,143527,63,rhythm and blues,2.0507413174596163
100,4.786300923,Wilson Pickett,634-5789,1966,973614,3001,143527,63,,-1.1965896740732518
73,5.8912426689999995,Wilson Pickett,Funky Broadway,1967,1193242,3001,143527,63,soul,-1.1130752885316681
85,5.328236693,Shades Of Blue,Oh How Happy,1966,98161,245,172,22,soul,-0.447613049980113
87,5.247075258,Turtles,You Baby,1966,553566,2031,156022,60,folk rock,-1.5898255919113833
88,5.207645782,The Vogues,Five O'clock World,1966,667476,1079,7737,41,rock,0.021362610087191314
24,12.27610461,The Vogues,"Turn Around, Look At Me",1968,352007,1079,7737,41,,-0.858289652223025
89,5.168953147,Los Bravos,Black Is Black,1966,5988974,562,1809,42,"beat, psychedelic rock",2.231222694612871
92,5.057082445,Slim Harpo,Baby Scratch My Back,1966,387232,1856,13501,41,rhythm and blues,-0.5416561118941257
95,4.9511082360000005,Bobby Fuller Four,I Fought The Law,1966,5019487,1299,4617,45,garage rock,1.8263864872577251
98,4.850547815,Herb Alpert and The Tijuana Brass,Zorba The Greek,1966,391411,3642,34974,53,,-1.2745403796308867
1,100.0,Lulu,To Sir With Love,1967,3319473,4710,17499,50,,1.0253436513856737
2,63.2878297,The Box Tops,The Letter,1967,22113106,1952,24400,53,,2.659973220708599
16,16.04282372,The Box Tops,Cry Like A Baby,1968,614571,1952,24400,53,,-1.0262924726098497
98,4.850547815,The Box Tops,Soul Deep,1969,306962,1952,24400,53,,-1.8237573879417575
100,4.786300923,The Box Tops,Sweet Cream Ladies,1969,72768,1952,24400,53,,-3.2632050512380637
3,48.42838339,Bobby Gentry,Ode To Billie Joe,1967,170998,1879,1245,14,country,0.4974780562083474
6,30.6492728,The Doors,Light My Fire,1967,53866236,8577,1978221,78,psychedelic rock,1.6523811283180763
14,17.52086311,The Doors,"Hello, I Love You",1968,12518264,8577,1978221,78,"psychedelic rock, acid rock",0.08980155055747474
49,7.664266317999999,The Doors,Touch Me,1969,12795349,8577,1978221,78,pop,0.008430184831738075
7,27.68441135,Frank and Nancy Sinatra,Somethin' Stupid,1967,23630585,1520,139115,60,"pop, bolero, jazz",2.1126043636819105
10,21.87761624,Frankie Valli,Can't Take My Eyes Off You,1967,34519703,2457,40393,63,pop rock,2.449029220012811
11,20.54380234,The Music Explosion,Little Bit O' Soul,1967,568383,552,223,20,"pop rock, garage rock",1.4318456051496167
13,18.39913422,Aretha Franklin,Respect,1967,116863662,4631,857587,75,soul,2.6624938063932007
59,6.780124557000001,Aretha Franklin,Baby I Love You,1967,5884570,4631,857587,75,soul,-0.3261804959613315
75,5.787081067999999,Aretha Franklin,I Never Loved A Man (The Way I Love You),1967,8221365,4631,857587,75,"southern soul, r&b",0.008222086791837668
46,7.990608097999999,Aretha Franklin,(Sweet Sweet Baby) Since You've Been Gone,1968,1999561,4631,857587,75,soul,-1.5088509237521848
93,5.021127552,Aretha Franklin,I Say A Little Prayer,1968,73432380,4631,857587,75,soul,2.0945864025405676
94,4.985808764,Aretha Franklin,Think,1968,44177032,4631,857587,75,soul,1.5864264357975024
15,16.74093727,Bobby Vee and The Strangers,Come Back When You Grow Up,1967,290138,1614,35201,30,pop rock,-0.29431380508538396
16,16.04282372,The Buckinghams,Kind Of A Drag,1967,612766,2064,10626,38,sunshine pop,0.08572859791514631
39,8.910403257999999,The Buckinghams,Don't You Care,1967,279791,2064,10626,38,"sunshine pop, pop rock",-0.6982116400619631
51,7.464550900000001,The Buckinghams,"Mercy, Mercy, Mercy",1967,418148,2064,10626,38,"sunshine pop, pop rock",-0.29641909909979525
17,15.41358678,Arthur Conley,Sweet Soul Music,1967,14474435,777,8300,49,"soul, rhythm and blues",2.5418911882437314
18,14.84294734,The Soul Survivors,Expressway To Your Heart,1967,349967,497,259,24,dance-soul,0.6795545701005032
19,14.32262507,Sam and Dave,Soul Man,1967,29327767,4812,79480,64,soul,2.1923751971356804
68,6.173680038,Sam and Dave,I Thank You,1968,751080,4812,79480,64,soul,-1.5756670708955784
21,13.40711287,Jay and The Techniques,"Apples, Peaches, Pumpkin Pie",1967,280359,346,266,26,soul,0.3133194173468272
22,13.00172664,Every Mothers' Son,Come On Down To My Boat,1967,325371,671,159,21,pop rock,0.8544508940612143
23,12.62582101,Strawberry Alarm Clock,Incense And Peppermints,1967,3209861,2881,16998,42,"psychedelic rock, acid rock, psychedelic pop",1.4653918830395476
25,11.94977132,Vicki Carr,It Must Be Him,1967,631075,1054,7912,30,,0.6054310762111772
26,11.64441273,Brenton Wood,Gimme Little Sign,1967,3623924,1103,43216,57,"r&b, soul, pop",0.5201055395701903
27,11.35794904,Buffalo Springfield,For What It's Worth,1967,92808661,2208,144825,65,"folk rock, country rock, psychedelic rock",3.185757148038949
31,10.36815025,Engelbert Humperdinck,Release Me,1967,3522968,3278,66528,61,pop,0.2569040047485327
32,10.15315495,Marvin Gaye and Tammi Terrell,Your Precious Love,1967,4738770,365,1503529,77,soul/pop,-0.8474110435860798
87,5.247075258,Marvin Gaye and Tammi Terrell,Ain't No Mountain High Enough,1967,201057355,365,1503529,77,"soul, rhythm and blues, pop",2.900401563665838
57,6.9362157810000005,Marvin Gaye and Tammi Terrell,Ain't Nothing Like The Real Thing,1968,7685617,365,1503529,77,"soul, pop",-0.46710240524236113
82,5.4561067329999995,Marvin Gaye and Tammi Terrell,You're All I Need To Get By,1968,12177190,365,1503529,77,"rhythm and blues, soul",-0.006888535692631592
33,9.949031357,Jefferson Airplane,Somebody To Love,1967,42786915,6169,345105,68,psychedelic rock,2.193211890620539
81,5.500471104,Jefferson Airplane,White Rabbit,1967,49865242,6169,345105,68,psychedelic rock,2.346303766020487
34,9.754924552,The Esquires,Get On Up,1967,373440,388,418,22,r&b,0.8098081769577377
35,9.570069477999999,Van Morrison,Brown Eyed Girl,1967,179465009,11362,584334,77,,3.04938257915763
38,9.064478563,Procol Harum,A Whiter Shade Of Pale,1967,19406809,2794,74547,57,baroque rock,2.1919533137329683
40,8.762749681,The Casinos,Then You Can Tell Me Goodbye,1967,502765,396,360,23,doo-wop,1.0606772343369428
45,8.107365283,The Tremeloes,Silence Is Golden,1967,2242962,1669,22983,48,beat,0.6791449572217214
89,5.168953147,The Tremeloes,Here Comes My Baby,1967,645472,1669,22983,48,beat,-0.5664258034399783
46,7.990608097999999,Ed Ames,My Cup Runneth Over,1967,228773,1411,1487,29,traditional pop,-0.17161785570040067
47,7.877989792999999,The 5th Dimension,"Up, Up And Away",1967,1462718,2394,33627,53,"r&b, pop, soul, sunshine pop, psychedelic soul",-0.07664854892315098
17,15.41358678,The 5th Dimension,Stoned Soul Picnic,1968,659715,2394,33627,53,pop,-0.9761566665058119
2,63.2878297,The 5th Dimension,Aquarius / Let The Sunshine In,1969,11308691,2394,33627,53,"psychedelic soul, sunshine pop",1.7620978207088864
40,8.762749681,The 5th Dimension,Wedding Bell Blues,1969,1904448,2394,33627,53,pop,-0.01928152162674479
48,7.769280177000001,Scott Mckenzie,San Francisco (Be Sure to Wear Flowers in Your Hair),1967,33363496,746,16618,56,psychedelic pop,2.874577782266524
49,7.664266317999999,The Cowsills,"The Rain, The Park And Other Things",1967,3174001,2784,12812,42,psychedelic pop,1.4797088698361875
71,6.000251992999999,The Cowsills,Indian Lake,1968,288104,2784,12812,42,,-1.0229822335820842
13,18.39913422,The Cowsills,Hair,1969,259696,2784,12812,42,,-1.2300564568157366
58,6.857053284,Five Americans,Western Union,1967,119130,620,636,15,,0.08359398121521266
65,6.360293906,Blue Magoos,(We Ain't Got) Nothin' Yet,1967,637843,846,4595,40,"garage rock, proto-punk, psychedelic rock",0.0383572884320067
66,6.296526022,The Easybeats,Friday On My Mind,1967,6038048,4259,16041,49,"pop rock, garage rock",1.688904469673984
67,6.234342105,The Bar-Kays,Soul Finger,1967,5340668,1226,61288,53,,1.1271541699910443
68,6.173680038,The Spencer Davis Group,Gimme Some Lovin',1967,20812662,1069,47331,58,"blue-eyed soul, r&b",2.1958607215084296
69,6.114481004,The Hombres,Let It Out (Let It All Hang Out),1967,487070,567,419,25,"southern rock, garage rock",0.9083945843313259
70,6.056689273,The Grass Roots,Let's Live For Today,1967,2649781,4194,30550,54,"psychedelic pop, folk rock",0.4928298184195956
19,14.32262507,The Grass Roots,Midnight Confessions,1968,748738,4194,30550,54,"rock, psychedelic pop",-0.8742777463804323
48,7.769280177000001,The Grass Roots,I'd Wait A Million Years,1969,793077,4194,30550,54,"rock, psychedelic pop",-0.9200109657620388
71,6.000251992999999,Peaches and Herb,Close Your Eyes,1967,334016,1567,24636,48,,-1.2350605563878645
76,5.736711756,Aaron Neville,Tell It Like It Is,1967,6815477,1369,40229,58,,1.107507139713876
77,5.687430745,James Brown and The Famous Flames,Cold Sweat,1967,3386760,3417,33827,59,,0.408596092325471
58,6.857053284,James Brown and The Famous Flames,I Got The Feelin',1968,3337941,3417,33827,59,funk,0.29081211666242446
90,5.130975533,James Brown and The Famous Flames,Say It Loud I'm Black And I'm Proud,1968,1180592,3417,33827,59,funk,-0.7485260255803556
79,5.59198657,Keith,98.6,1967,390830,414,1516711,78,pop rock,-3.3991482329895657
84,5.370017132,The Royal Guardsmen,Snoopy Vs. The Red Baron,1967,301051,650,1153,43,"rock, novelty",-0.7780382721333741
85,5.328236693,Janis Ian,Society's Child,1967,121720,2300,23619,47,pop,-2.159405958446591
90,5.130975533,Robert Knight,Everlasting Love,1967,294080,389,347,25,soul,0.4032281119647205
92,5.057082445,Bill Cosby,Little Ole Man (Uptight-Everything's Alright),1967,16187,5765,17094,40,,-3.6664967364205143
93,5.021127552,The Electric Prunes,I Had Too Much To Dream Last Night,1967,1709322,3498,14684,41,"psychedelic rock, garage rock",0.9209662767663538
96,4.917008807,The Who,I Can See For Miles,1967,8118783,11121,1163520,75,"power pop psychedelic rock, hard rock",0.009939641649880926
2,63.2878297,Paul Mauriat,Love Is Blue,1968,2160381,1189,18819,54,,0.16922457033508387
4,40.05349388,Otis Redding,(Sittin' On) The Dock Of The Bay,1968,104300081,5475,771318,74,"rhythm and blues, soul",2.5259832263476873
5,34.56844127,The Rascals,People Got To Be Free,1968,600612,2093,20025,48,blue-eyed soul,-0.7171490933594384
35,9.570069477999999,The Rascals,A Beautiful Morning,1968,2144939,2093,20025,48,"rock, soul",0.5557681640002539
6,30.6492728,Cream,Sunshine Of Your Love,1968,68023254,3862,426817,69,"psychedelic rock, hard rock, blues rock",2.4477998737615643
81,5.500471104,Cream,White Room,1968,45651039,3862,426817,69,psychedelic rock,2.048976623369242
7,27.68441135,Herb Alpert,This Guy's In Love With You,1968,4842746,3642,34974,53,pop,1.034409829089764
8,25.34898699,Hugo Montenegro,"The Good, The Bad And The Ugly",1968,1363760,1137,2473,34,,1.140986572127641
10,21.87761624,Archie Bell and The Drells,Tighten Up,1968,3636744,929,5752,43,funk,1.4731054302892943
11,20.54380234,Jeannie C. Riley,Harper Valley P.T.A.,1968,2780119,1067,8772,39,"country, country pop",1.4183957386110801
12,19.39725958,O.C. Smith,Little Green Apples,1968,231486,760,773,25,"r&b, soul",0.016802473494553993
15,16.74093727,Gary Puckett and The Union Gap,Young Girl,1968,5359097,1275,28054,51,pop,1.2284728725446623
34,9.754924552,Gary Puckett and The Union Gap,Lady Willpower,1968,1062719,1275,28054,51,pop,-0.3894918999719348
73,5.8912426689999995,Gary Puckett and The Union Gap,Over You,1968,787610,1275,28054,51,"pop, adult contemporary",-0.6890748536934694
79,5.59198657,Gary Puckett and The Union Gap,"Woman, Woman",1968,1062775,1275,28054,51,pop,-0.38943920633928997
84,5.370017132,Gary Puckett and The Union Gap,This Girl Is A Woman Now,1969,457270,1275,28054,51,rock,-1.3360682844495635
18,14.84294734,Hugh Masekela,Grazing In The Grass,1968,1112086,1428,13033,43,jazz,0.23082795351233187
20,13.84586851,Sly and The Family Stone,Dance To The Music,1968,22774230,4729,215459,66,"psychedelic soul, funk",1.615345023460936
5,34.56844127,Sly and The Family Stone,Everyday People,1969,49029109,4729,215459,66,"psychedelic soul, funk",2.2788651595039084
7,27.68441135,Sly and The Family Stone,Hot Fun In The Summertime,1969,3603866,4729,215459,66,"psychedelic soul, funk",-0.33154186530192575
21,13.40711287,Cliff Nobles,The Horse,1968,343717,369,350,26,philadelphia soul,0.3905506583894649
23,12.62582101,The Delfonics,La-La Means I Love You,1968,7088859,1723,98459,56,"r&b, soul, philadelphia soul",1.0925732821964331
25,11.94977132,John Fred and His Playboy Band,Judy In Disguise (With Glasses),1968,1079207,448,911,30,pop rock,1.0746261412807385
26,11.64441273,Classics IV,Spooky,1968,2095546,1391,8769,43,jazz fusion,0.7860919135896651
54,7.188199442999999,Classics IV,Traces,1969,403499,1391,8769,43,"soft rock, pop",-0.9822762816130108
28,11.08857401,Merrilee Rush,Angel Of The Morning,1968,719339,916,463,28,"pop, country",0.9464329441644459
29,10.83471074,Georgie Fame,The Ballad Of Bonnie And Clyde,1968,587910,2126,4887,39,rhythm and blues,-0.1256959252957106
30,10.59497587,Mary Hopkin,Those Were The Days,1968,2920155,2131,6191,41,folk,1.32629867075282
31,10.36815025,Steppenwolf,Born To Be Wild,1968,75422669,2515,244737,68,"hard rock, proto-metal",2.497551623619751
62,6.5617772720000005,Steppenwolf,Magic Carpet Ride,1968,42602063,2515,244737,68,"acid rock, psychedelic rock, hard rock",1.9263464232573941
32,10.15315495,The Intruders,Cowboys To Girls,1968,1929779,1068,33957,46,"r&b, philadelphia soul",0.3303333708612666
33,9.949031357,1910 Fruitgum Company,Simon Says,1968,552736,578,4236,31,,0.18655720395761755
48,7.769280177000001,1910 Fruitgum Company,"1, 2, 3, Red Light",1968,188396,578,4236,31,bubblegum pop,-0.8897771570588873
67,6.234342105,1910 Fruitgum Company,Indian Giver,1969,100205,578,4236,31,,-1.6420779856170569
36,9.393779234,Sergio Mendes and Brasil '66,The Look Of Love,1968,1143404,1691,31502,55,bossa nova,-0.689195573882639
69,6.114481004,Sergio Mendes and Brasil '66,The Fool On The Hill,1968,1069863,1691,31502,55,bossa nova,-0.7556747491693923
37,9.225435187999999,Johnny Nash,Hold Me Tight,1968,827228,1090,14322,58,,-1.1480080080523951
38,9.064478563,Ohio Express,"Yummy, Yummy, Yummy",1968,1485174,2190,3765,34,bubblegum pop,1.1422070049720325
39,8.910403257999999,The Crazy World Of Arthur Brown,Fire,1968,2590197,759,2540,31,,1.820428255325723
40,8.762749681,Troggs,Love Is All Around,1968,1806273,1786,54219,53,rock,-0.16848725013798393
41,8.621099442,Gene and Debbe,Playboy,1968,10759,373,30,7,,-1.7322966367622605
43,8.35431448,Mason Williams,Classical Gas,1968,2922557,1908,3521,40,"easy listening, classical, baroque pop",1.4446239917454093
44,8.228510611,Clarence Carter,Slip Away,1968,4904429,780,34894,53,,0.7977167398640805
45,8.107365283,The O'Kaysions,Girl Watcher,1968,164916,418,118,16,blue-eyed soul,0.2928378611899234
47,7.877989792999999,The Lemon Pipers,Green Tambourine,1968,2827207,1228,4252,37,"psychedelic rock, psychedelic pop, bubblegum pop",1.527625545056063
49,7.664266317999999,Friend and Lover,Reach Out Of The Darkness,1968,388976,425,258,26,pop,0.44519030149412053
51,7.464550900000001,Richard Harris,MacArthur Park,1968,998512,3259,1782,31,,1.0597981068821358
52,7.369496097000001,Jose Feliciano,Light My Fire,1968,3833410,3275,78769,71,soft rock,-0.5031303970330026
55,7.101672245,Status Quo,Pictures Of Matchstick Men,1968,498937,4248,175018,63,"psychedelic rock, psychedelic pop",-2.1197632566865696
56,7.017717833,Blue Cheer,Summertime Blues,1968,1113051,2021,16348,37,"heavy metal, hard rock",0.4856925725673147
59,6.780124557000001,The Bee Gees,I've Gotta Get A Message To You,1968,4066803,10378,749253,77,,-0.9629245669216004
63,6.49284802,The Fireballs,Bottle Of Wine,1968,239392,673,1591,32,,-0.5787795076136621
64,6.4257114170000005,The Dells,Stay In My Corner,1968,730409,1145,53904,47,soul,-0.7507128479802478
82,5.4561067329999995,The Dells,"Oh, What A Night",1969,1991034,1145,53904,47,"doo-wop, soul",0.13111909589457582
65,6.360293906,Willie Mitchell,Soul Serenade,1968,31136,522,2798,43,,-3.387486428869275
67,6.234342105,The Human Beinz,Nobody But Me,1968,3919199,835,3328,40,"rock, garage rock",1.659618947188207
72,5.9451190039999995,Tommy Boyce and Bobby Hart,I Wonder What She's Doing Tonight,1968,185132,1543,329,30,pop rock,-0.43898208287947504
76,5.736711756,The Irish Rovers,The Unicorn,1968,392426,2636,39228,54,irish folk music,-1.677706511327571
77,5.687430745,Vanilla Fudge,(You Keep Me) Hangin' On,1968,1561590,1607,20343,41,psychedelic rock,0.5289672761957949
83,5.412631479,The Foundations,"Baby, Now That I've Found You",1968,1241259,3982,16810,60,pop,-0.7505987433444989
9,23.45308318,The Foundations,Build Me Up Buttercup,1969,28832177,3982,16810,60,"pop, soul",2.2737943042993525
84,5.370017132,The Sweet Inspirations,Sweet Inspiration,1968,289757,1471,1533,29,,-0.11864046893376212
85,5.328236693,Smokey Robinson and The Miracles,If You Can Want,1968,293934,5611,239781,63,soul/pop,-2.6578668877388605
37,9.225435187999999,Smokey Robinson and The Miracles,"Baby, Baby Don't Cry",1969,979415,5611,239781,63,"soul, pop",-1.5752394710989908
86,5.287264321,The Mills Brothers,Cab Driver,1968,258073,1761,19017,48,,-1.683457666256242
87,5.247075258,The Chambers Brothers,Time Has Come Today,1968,2079713,1186,6387,40,"psychedelic rock, psychedelic soul, acid rock",0.9841485134085008
92,5.057082445,Shorty Long,Here Comes The Judge,1968,63779,638,1086,19,"comedy, soul",-1.0632626077931064
96,4.917008807,Big Brother and The Holding Company,Piece Of My Heart,1968,48954611,3225,46610,59,"psychedelic rock, blues rock",2.8418240585552663
97,4.883493965,Creedence Clearwater Revival,Suzie Q.,1968,7558018,4802,1379818,81,,-0.7411971304474658
19,14.32262507,Creedence Clearwater Revival,Proud Mary,1969,42019403,4802,1379818,81,"roots rock, swamp rock",0.8533525851721464
24,12.27610461,Creedence Clearwater Revival,Bad Moon Rising,1969,115917311,4802,1379818,81,"roots rock, swamp rock, country rock",1.8680981980873845
31,10.36815025,Creedence Clearwater Revival,Green River,1969,19147069,4802,1379818,81,"roots rock, swamp rock (""green river""), hard rock (""commotion"")",0.06737074645873165
98,4.850547815,The American Breed,"Bend Me, Shape Me",1968,849143,945,244,28,pop rock,1.1921668202028641
99,4.818155049,Jerry Butler,"Hey, Western Union Man",1968,111848,982,27391,47,soul,-2.5620209564291
100,4.786300923,Jerry Butler,Never Give You Up,1968,1210714,982,27391,47,,-0.18019621590951473
38,9.064478563,Jerry Butler,Only The Strong Survive,1969,725955,982,27391,47,"soul, proto-disco",-0.8126465193511514
1,100.0,The Archies,"Sugar, Sugar",1969,50009972,825,22468,59,pop rock,2.6889533136438537
11,20.54380234,Three Dog Night,One,1969,6394149,2285,132036,61,,0.40249340617603835
33,9.949031357,Three Dog Night,Easy To Be Hard,1969,1174006,2285,132036,61,rock,-1.292468115161368
15,16.74093727,Henry Mancini and His Orch.,Love Theme From Romeo And Juliet,1969,1011300,2486,1815,35,pop,0.6759049455784094
16,16.04282372,The Youngbloods,Get Together,1969,4951529,1084,15520,45,"folk rock, psychedelic rock",1.308232063346214
17,15.41358678,The Friends Of Distinction,Grazin' In The Grass,1969,1278342,513,7172,38,"pop, r&b, psychedelic soul",0.39903362407722653
29,10.83471074,The Friends Of Distinction,Going In Circles,1969,181315,513,7172,38,"r&b, soul",-1.5540497305586456
20,13.84586851,Jr. Walker and The All Stars,What Does It Take (To Win Your Love),1969,1749455,1102,33500,58,soul,-0.6205235678158303
23,12.62582101,Oliver,Jean,1969,121284,1579,13001,66,pop,-3.630239326794083
43,8.35431448,Oliver,Good Morning Starshine,1969,406091,1579,13001,66,pop rock,-2.421796957256996
25,11.94977132,The Beatles with Billy Preston,Get Back,1969,27161082,3613,16112,70,blues rock,1.5952755812945973
26,11.64441273,Zager and Evans,In The Year 2525,1969,5177087,704,1710,45,folk rock,1.572136060146832
27,11.35794904,"Blood, Sweat and Tears",Spinning Wheel,1969,4195660,3694,73037,52,,0.6539770677527095
45,8.107365283,"Blood, Sweat and Tears",You've Made Me So Very Happy,1969,2652093,3694,73037,52,jazz-rock,0.19527554963574012
34,9.754924552,Smith,Baby It's You,1969,2775811,465,2398,50,hard rock,0.5587072426391622
39,8.910403257999999,Zombies,Time Of The Season,1969,40561780,2742,330625,69,,1.6678349756922675
41,8.621099442,Bobby Sherman,Little Woman,1969,28884,2535,4503,29,pop,-2.6181678981534624
42,8.485070759,Mercy,Love (Can Make You Happy),1969,192564,349,37289,54,sunshine pop,-2.712941947076347
44,8.228510611,The Guess Who,These Eyes,1969,7675817,4136,89007,61,"baroque pop, blue-eyed soul",0.6935192588614658
96,4.917008807,The Guess Who,Laughing,1969,994472,4136,89007,61,pop rock,-1.3500988143939985
47,7.877989792999999,Watts 103rd Street Rhythm Band,Do Your Thing,1969,400774,1503,6507,48,"r&b, funk",-1.2523122800883293
50,7.562750921,Spiral Starecase,More Today Than Yesterday,1969,1062626,622,94,33,jazz-rock,1.0595308865802622
55,7.101672245,Cass Elliot,It's Getting Better,1969,1356030,3679,14385,45,,0.14813464560893053
59,6.780124557000001,Glen Campbell,Galveston,1969,3354111,3633,85337,65,country pop,-0.3882418554178315
62,6.5617772720000005,Tyrone Davis,Can I Change My Mind,1969,1826388,700,38314,46,soul,0.09630992313216069
65,6.360293906,The Winstons,Color Him Father,1969,131309,260,2069,27,"r&b, soul, funk (colour him father), funk, soul (amen, brother)",-1.1228247421886355
66,6.296526022,"Sonny Charles and The Checkmates, Ltd.",Black Pearl,1969,145877,229,84,16,,0.027824140118585916
69,6.114481004,Edwin Starr,Twenty-five Miles,1969,3966098,1270,31095,56,,0.3442640092347329
70,6.056689273,New Colony Six,Things I'd Like To Say,1969,14821,498,420,13,pop,-2.1871890299501366
71,6.000251992999999,Motherlode,When I Die,1969,11899,1116,232,17,,-2.498155435489597
73,5.8912426689999995,Harry Nilsson,Everybody's Talkin',1969,28984946,5091,84021,63,soft rock,1.9277577417503782
74,5.838577711,Brooklyn Bridge,Worst That Could Happen,1969,161106,1487,753,25,"rock, pop rock",-0.4948907418100479
75,5.787081067999999,Joe Simon,Chokin' Kind,1969,390349,2638,13457,42,r&b,-0.9392889041109118
76,5.736711756,The Flying Machine,Smile A Little Smile For Me,1969,208803,550,218,20,pop rock,0.11713567341235809
77,5.687430745,Tony Joe White,Polk Salad Annie,1969,2683579,1629,24739,52,"swamp rock, rhythm and blues",0.25219117873862373
78,5.63920084,Kenny Rogers and The First Edition,"Ruby, Don't Take Your Love To Town",1969,6029763,5172,4793,44,"country, pop",1.8682462423878885
79,5.59198657,Joe South,Games People Play,1969,1685229,1107,2654,38,folk rock,0.873568192854739
81,5.500471104,The Cuff Links,Tracy,1969,243798,773,230,21,bubblegum pop,0.23937019551253158
