Artist,URL,WikiWordCount,external_urls,followers,genres,href,id,images,name,popularity,type,uri
Ed Ames,https://en.wikipedia.org/wiki/Ed_Ames,1411.0,https://open.spotify.com/artist/1iBpJEBrSFXCtPOc5OUZiY,1487,adult standards|christmas|easy listening,https://api.spotify.com/v1/artists/1iBpJEBrSFXCtPOc5OUZiY,1iBpJEBrSFXCtPOc5OUZiY,https://i.scdn.co/image/53d82b1783877a113454f58e827b0187b6169aa0,,29,artist,spotify:artist:1iBpJEBrSFXCtPOc5OUZiY
The 5th Dimension,https://en.wikipedia.org/wiki/The_5th_Dimension,2394.0,https://open.spotify.com/artist/1UUYAQ9LiRsZF0ZukQNWXM,33627,adult standards|brill building pop|bubblegum pop|christmas|disco|folk|folk rock|mellow gold|merseybeat|motown|soft rock,https://api.spotify.com/v1/artists/1UUYAQ9LiRsZF0ZukQNWXM,1UUYAQ9LiRsZF0ZukQNWXM,https://i.scdn.co/image/633d7bd24404f272891eae930ad43b63f7800c5f,,53,artist,spotify:artist:1UUYAQ9LiRsZF0ZukQNWXM
Scott Mckenzie,https://en.wikipedia.org/wiki/Scott_McKenzie,746.0,https://open.spotify.com/artist/7d7AZ3CQC457bFhK0wHpSO,16618,bubblegum pop|folk rock,https://api.spotify.com/v1/artists/7d7AZ3CQC457bFhK0wHpSO,7d7AZ3CQC457bFhK0wHpSO,https://i.scdn.co/image/532901e0562d48083bc09a8c7eaac0a0e4d27c04,,56,artist,spotify:artist:7d7AZ3CQC457bFhK0wHpSO
The Cowsills,https://en.wikipedia.org/wiki/The_Cowsills,2784.0,https://open.spotify.com/artist/4ZSzroBNV7HzBDO9aohuF1,12812,brill building pop|bubblegum pop|classic garage rock|folk rock|merseybeat|psychedelic rock|soft rock|underground power pop,https://api.spotify.com/v1/artists/4ZSzroBNV7HzBDO9aohuF1,4ZSzroBNV7HzBDO9aohuF1,https://i.scdn.co/image/624948862f20fd3cb5b0544d8da7b8dec7c1827f,,42,artist,spotify:artist:4ZSzroBNV7HzBDO9aohuF1
Five Americans,https://en.wikipedia.org/wiki/Five_Americans,620.0,https://open.spotify.com/artist/4B7Kwlv6J5QpJ44vB6STUF,636,bubblegum pop|classic garage rock|freakbeat,https://api.spotify.com/v1/artists/4B7Kwlv6J5QpJ44vB6STUF,4B7Kwlv6J5QpJ44vB6STUF,https://i.scdn.co/image/5071bac6af1a2d27c77eef1358abbc63dd31b85d,,15,artist,spotify:artist:4B7Kwlv6J5QpJ44vB6STUF
Blue Magoos,https://en.wikipedia.org/wiki/Blues_Magoos,846.0,,,,,,,,,,
The Easybeats,https://en.wikipedia.org/wiki/The_Easybeats,4259.0,https://open.spotify.com/artist/1pJEZXU2hJApJW3rM7LmMu,16041,australian pop|british blues|bubblegum pop|classic garage rock|classic rock|folk rock|freakbeat|merseybeat|protopunk|psychedelic rock,https://api.spotify.com/v1/artists/1pJEZXU2hJApJW3rM7LmMu,1pJEZXU2hJApJW3rM7LmMu,https://i.scdn.co/image/3b62a84e662dc3b4a73e826a429a1d8316dfa56a,,49,artist,spotify:artist:1pJEZXU2hJApJW3rM7LmMu
The Bar-Kays,https://en.wikipedia.org/wiki/The_Bar-Kays,1226.0,https://open.spotify.com/artist/0Z4CzYz9ieK8q9XiVMPkW5,61288,chicago soul|classic funk rock|disco|funk|funk rock|jazz funk|memphis soul|motown|post-disco|soul|soul blues|southern soul,https://api.spotify.com/v1/artists/0Z4CzYz9ieK8q9XiVMPkW5,0Z4CzYz9ieK8q9XiVMPkW5,https://i.scdn.co/image/4fa26cabe1b8411481310fa7d3b0418709f426d1,,53,artist,spotify:artist:0Z4CzYz9ieK8q9XiVMPkW5
The Spencer Davis Group,https://en.wikipedia.org/wiki/The_Spencer_Davis_Group,1069.0,https://open.spotify.com/artist/3i9hP422d2KMjaupTzBNVS,47331,album rock|blues-rock|brill building pop|british blues|british invasion|bubblegum pop|classic rock|electric blues|folk rock|mellow gold|merseybeat|motown|protopunk|psychedelic rock|rock|rock-and-roll|rockabilly|roots rock|soft rock|symphonic rock,https://api.spotify.com/v1/artists/3i9hP422d2KMjaupTzBNVS,3i9hP422d2KMjaupTzBNVS,https://i.scdn.co/image/f402a6f11640da67e60e19ae7c64b472929f80ed,,58,artist,spotify:artist:3i9hP422d2KMjaupTzBNVS
The Hombres,https://en.wikipedia.org/wiki/The_Hombres,567.0,https://open.spotify.com/artist/5Kd7EaN14eunBIyNux2c3z,419,classic garage rock,https://api.spotify.com/v1/artists/5Kd7EaN14eunBIyNux2c3z,5Kd7EaN14eunBIyNux2c3z,,,25,artist,spotify:artist:5Kd7EaN14eunBIyNux2c3z
The Grass Roots,https://en.wikipedia.org/wiki/The_Grass_Roots,4194.0,https://open.spotify.com/artist/2IU5UBup85LmAXh5U36DeC,30550,adult standards|album rock|brill building pop|british blues|bubblegum pop|classic rock|country rock|folk|folk rock|mellow gold|merseybeat|motown|psychedelic rock|rock|singer-songwriter|soft rock,https://api.spotify.com/v1/artists/2IU5UBup85LmAXh5U36DeC,2IU5UBup85LmAXh5U36DeC,https://i.scdn.co/image/77eb02bc12630e5fcc069a24ee6b60103020280e,,54,artist,spotify:artist:2IU5UBup85LmAXh5U36DeC
Peaches and Herb,https://en.wikipedia.org/wiki/Peaches_%26_Herb,1567.0,https://open.spotify.com/artist/6qI4LTzMRpTxRzMZPvv2C6,24636,bubblegum pop|chicago soul|classic funk rock|disco|funk|memphis soul|motown|post-disco|quiet storm|soul,https://api.spotify.com/v1/artists/6qI4LTzMRpTxRzMZPvv2C6,6qI4LTzMRpTxRzMZPvv2C6,https://i.scdn.co/image/4e21f76c0f422879a0f63d270a85ece383d18cdb,,48,artist,spotify:artist:6qI4LTzMRpTxRzMZPvv2C6
Aaron Neville,https://en.wikipedia.org/wiki/Aaron_Neville,1369.0,https://open.spotify.com/artist/57ALvbCBaCkNlgTOSiUPdT,40229,chicago soul|jazz blues|jazz christmas|memphis soul|motown|new orleans blues|pop christmas|quiet storm|soul|soul blues|soul christmas|southern soul,https://api.spotify.com/v1/artists/57ALvbCBaCkNlgTOSiUPdT,57ALvbCBaCkNlgTOSiUPdT,https://i.scdn.co/image/e98bc98490d88471681a7dfdf09f915158dafd02,,58,artist,spotify:artist:57ALvbCBaCkNlgTOSiUPdT
James Brown and The Famous Flames,https://en.wikipedia.org/wiki/The_Famous_Flames,3417.0,https://open.spotify.com/artist/32r72WOqqRO1DtSznId7Lr,33827,classic funk rock|funk|jazz blues|memphis soul|motown|soul|soul blues|southern soul,https://api.spotify.com/v1/artists/32r72WOqqRO1DtSznId7Lr,32r72WOqqRO1DtSznId7Lr,https://i.scdn.co/image/9f18124c9c8b2c4071cdd7baf5ceffd6eed7b839,,59,artist,spotify:artist:32r72WOqqRO1DtSznId7Lr
Keith,https://en.wikipedia.org/wiki/Keith_(singer),414.0,https://open.spotify.com/artist/0u2FHSq3ln94y5Q57xazwf,1516711,australian country|contemporary country|country|country christmas|country road,https://api.spotify.com/v1/artists/0u2FHSq3ln94y5Q57xazwf,0u2FHSq3ln94y5Q57xazwf,https://i.scdn.co/image/c52bf07a01994e6b502684c4ce3987cd4bd75138,,78,artist,spotify:artist:0u2FHSq3ln94y5Q57xazwf
The Royal Guardsmen,https://en.wikipedia.org/wiki/The_Royal_Guardsmen,650.0,https://open.spotify.com/artist/2ltpcCK86foogli20z9raq,1153,bubblegum pop,https://api.spotify.com/v1/artists/2ltpcCK86foogli20z9raq,2ltpcCK86foogli20z9raq,https://i.scdn.co/image/21304c71b94d9a58ca76a94df581b56ca92f2c2c,,43,artist,spotify:artist:2ltpcCK86foogli20z9raq
Janis Ian,https://en.wikipedia.org/wiki/Janis_Ian,2300.0,https://open.spotify.com/artist/5c9uFWpZY2MTlk7Rft0tgp,23619,folk|folk christmas|folk rock|folk-pop|lilith|mellow gold|new wave pop|singer-songwriter|soft rock|traditional folk,https://api.spotify.com/v1/artists/5c9uFWpZY2MTlk7Rft0tgp,5c9uFWpZY2MTlk7Rft0tgp,https://i.scdn.co/image/0d52894c2df8dc7b77821be61502b3f895cf4b6c,,47,artist,spotify:artist:5c9uFWpZY2MTlk7Rft0tgp
Robert Knight,https://en.wikipedia.org/wiki/Robert_Knight_(musician),389.0,https://open.spotify.com/artist/5KDZj6hNRCnAhsebEgd0MB,347,northern soul,https://api.spotify.com/v1/artists/5KDZj6hNRCnAhsebEgd0MB,5KDZj6hNRCnAhsebEgd0MB,https://i.scdn.co/image/6aed22845cc72818c9d5e461071c3a96bc1f440c,,25,artist,spotify:artist:5KDZj6hNRCnAhsebEgd0MB
Bill Cosby,https://en.wikipedia.org/wiki/Bill_Cosby,5765.0,https://open.spotify.com/artist/4JeqRr8Upw5uxLEu6jgIRm,17094,comedy|comic,https://api.spotify.com/v1/artists/4JeqRr8Upw5uxLEu6jgIRm,4JeqRr8Upw5uxLEu6jgIRm,https://i.scdn.co/image/effd8c634434798490b1532b280f224c6d7ab291,,40,artist,spotify:artist:4JeqRr8Upw5uxLEu6jgIRm
The Electric Prunes,https://en.wikipedia.org/wiki/The_Electric_Prunes,3498.0,https://open.spotify.com/artist/1kkpNi8Ii5MhBMxmUhN5g9,14684,british blues|bubblegum pop|classic garage rock|classic rock|experimental|experimental rock|folk rock|freakbeat|kraut rock|protopunk|psychedelic rock|space rock,https://api.spotify.com/v1/artists/1kkpNi8Ii5MhBMxmUhN5g9,1kkpNi8Ii5MhBMxmUhN5g9,https://i.scdn.co/image/08e6f11a70d33f5c1b129ff862d8a417ec07576c,,41,artist,spotify:artist:1kkpNi8Ii5MhBMxmUhN5g9
The Who,https://en.wikipedia.org/wiki/The_Who,11121.0,https://open.spotify.com/artist/67ea9eGLXYMsO2eYQRui3w,1163520,album rock|art rock|blues-rock|british invasion|classic rock|folk rock|hard rock|mellow gold|protopunk|rock|roots rock|singer-songwriter|soft rock,https://api.spotify.com/v1/artists/67ea9eGLXYMsO2eYQRui3w,67ea9eGLXYMsO2eYQRui3w,https://i.scdn.co/image/92a5ad894b73b9e63739eb36a0500e86b2588353,,75,artist,spotify:artist:67ea9eGLXYMsO2eYQRui3w
Paul Mauriat,https://en.wikipedia.org/wiki/Paul_Mauriat,1189.0,https://open.spotify.com/artist/5Oj26LEf8jdgR2woWEjlhi,18819,adult standards|ballroom|christmas|easy listening|opera|operatic pop|romantico,https://api.spotify.com/v1/artists/5Oj26LEf8jdgR2woWEjlhi,5Oj26LEf8jdgR2woWEjlhi,https://i.scdn.co/image/a798b51e28b23f0710d805b3b46a1b775c9d8a41,,54,artist,spotify:artist:5Oj26LEf8jdgR2woWEjlhi
Otis Redding,https://en.wikipedia.org/wiki/Otis_Redding,5475.0,https://open.spotify.com/artist/60df5JBRRPcnSpsIMxxwQm,771318,brill building pop|chicago soul|christmas|classic funk rock|classic rock|folk rock|funk|jazz blues|mellow gold|memphis soul|motown|quiet storm|soul|soul blues|soul christmas|southern soul,https://api.spotify.com/v1/artists/60df5JBRRPcnSpsIMxxwQm,60df5JBRRPcnSpsIMxxwQm,https://i.scdn.co/image/4ad89c805aff0fb76b01b6b62b39e21fcd8943c3,,74,artist,spotify:artist:60df5JBRRPcnSpsIMxxwQm
The Rascals,https://en.wikipedia.org/wiki/The_Rascals,2093.0,https://open.spotify.com/artist/5X3TuTi9OIsJXMGxPwTKM2,20025,brill building pop|british blues|bubblegum pop|classic funk rock|classic rock|folk rock|mellow gold|merseybeat|motown|psychedelic rock|rock-and-roll|soft rock,https://api.spotify.com/v1/artists/5X3TuTi9OIsJXMGxPwTKM2,5X3TuTi9OIsJXMGxPwTKM2,https://i.scdn.co/image/9bc32aed65a058b28bacde5d49c3af63772d74f4,,48,artist,spotify:artist:5X3TuTi9OIsJXMGxPwTKM2
Cream,https://en.wikipedia.org/wiki/Cream_(band),3862.0,https://open.spotify.com/artist/74oJ4qxwOZvX6oSsu1DGnw,426817,album rock|art rock|blues-rock|british blues|classic funk rock|classic rock|electric blues|folk rock|hard rock|mellow gold|psychedelic rock|rock|roots rock|singer-songwriter,https://api.spotify.com/v1/artists/74oJ4qxwOZvX6oSsu1DGnw,74oJ4qxwOZvX6oSsu1DGnw,https://i.scdn.co/image/aab6a0a0e9ca2ab17460b0451e59ba507cc5802a,,69,artist,spotify:artist:74oJ4qxwOZvX6oSsu1DGnw
Herb Alpert,https://en.wikipedia.org/wiki/Herb_Alpert,3642.0,https://open.spotify.com/artist/09L3cUdx0hq6qn5bKuJJ4I,34974,adult standards|brill building pop|bubblegum pop|christmas|easy listening|exotica|lounge,https://api.spotify.com/v1/artists/09L3cUdx0hq6qn5bKuJJ4I,09L3cUdx0hq6qn5bKuJJ4I,https://i.scdn.co/image/b7d355997334ec3352bcbf03dabc903eec812a46,,53,artist,spotify:artist:09L3cUdx0hq6qn5bKuJJ4I
Hugo Montenegro,https://en.wikipedia.org/wiki/Hugo_Montenegro,1137.0,https://open.spotify.com/artist/0JBc7Jztn7EdEVjyMCN6Wi,2473,easy listening|exotica|lounge,https://api.spotify.com/v1/artists/0JBc7Jztn7EdEVjyMCN6Wi,0JBc7Jztn7EdEVjyMCN6Wi,https://i.scdn.co/image/c267b16c028d3386bfbfde5a411ef9ac12d11166,,34,artist,spotify:artist:0JBc7Jztn7EdEVjyMCN6Wi
Archie Bell and The Drells,https://en.wikipedia.org/wiki/Archie_Bell_%26_the_Drells,929.0,https://open.spotify.com/artist/1kupwLFpHALpmhp5qol8xH,5752,chicago soul|classic funk rock|disco|memphis soul|motown|northern soul|quiet storm|soul|soul blues|southern soul,https://api.spotify.com/v1/artists/1kupwLFpHALpmhp5qol8xH,1kupwLFpHALpmhp5qol8xH,https://i.scdn.co/image/061cd4127191ad1a728c554acb51a8a0b0503880,,43,artist,spotify:artist:1kupwLFpHALpmhp5qol8xH
Jeannie C. Riley,https://en.wikipedia.org/wiki/Jeannie_C._Riley,1067.0,https://open.spotify.com/artist/3MIwMeYV8vmgQFbbRiJTp2,8772,country christmas|country gospel|cowboy western|nashville sound|traditional country,https://api.spotify.com/v1/artists/3MIwMeYV8vmgQFbbRiJTp2,3MIwMeYV8vmgQFbbRiJTp2,https://i.scdn.co/image/895b53b43fff52c7c2948c9d8f8af8374711d3c5,,39,artist,spotify:artist:3MIwMeYV8vmgQFbbRiJTp2
O.C. Smith,https://en.wikipedia.org/wiki/O._C._Smith,760.0,https://open.spotify.com/artist/7qVAJPCHuOiMxlJ7h9xEAA,773,beach music|chicago soul|motown|southern soul,https://api.spotify.com/v1/artists/7qVAJPCHuOiMxlJ7h9xEAA,7qVAJPCHuOiMxlJ7h9xEAA,https://i.scdn.co/image/1b10cf31e9d36ad28198ebc3f94734db83eb7ae9,,25,artist,spotify:artist:7qVAJPCHuOiMxlJ7h9xEAA
Gary Puckett and The Union Gap,https://en.wikipedia.org/wiki/Gary_Puckett_%26_The_Union_Gap,1275.0,https://open.spotify.com/artist/4asCC4oxQcDzFXhCth2SgQ,28054,adult standards|brill building pop|bubblegum pop|christmas|folk rock|mellow gold|merseybeat|rock-and-roll|soft rock,https://api.spotify.com/v1/artists/4asCC4oxQcDzFXhCth2SgQ,4asCC4oxQcDzFXhCth2SgQ,https://i.scdn.co/image/c4830fcbf9a9a496bca1a58f84aaaf0b2a882579,,51,artist,spotify:artist:4asCC4oxQcDzFXhCth2SgQ
Hugh Masekela,https://en.wikipedia.org/wiki/Hugh_Masekela,1428.0,https://open.spotify.com/artist/1b3F5FI7TX4IWTNA4P1kWp,13033,afrobeat|mande pop|soul jazz|south african jazz|world,https://api.spotify.com/v1/artists/1b3F5FI7TX4IWTNA4P1kWp,1b3F5FI7TX4IWTNA4P1kWp,https://i.scdn.co/image/3797b0c30d68afb35334337f43f5ab5063b98692,,43,artist,spotify:artist:1b3F5FI7TX4IWTNA4P1kWp
Sly and The Family Stone,https://en.wikipedia.org/wiki/Sly_and_the_Family_Stone,4729.0,https://open.spotify.com/artist/5m8H6zSadhu1j9Yi04VLqD,215459,brill building pop|chicago soul|classic funk rock|classic rock|disco|folk rock|funk|funk rock|jazz blues|mellow gold|memphis soul|motown|psychedelic rock|rock|roots rock|singer-songwriter|soul|soul blues|southern soul,https://api.spotify.com/v1/artists/5m8H6zSadhu1j9Yi04VLqD,5m8H6zSadhu1j9Yi04VLqD,https://i.scdn.co/image/9aef578389c4a9d27e15a627acb784c41094e79d,,66,artist,spotify:artist:5m8H6zSadhu1j9Yi04VLqD
Cliff Nobles,https://en.wikipedia.org/wiki/Cliff_Nobles,369.0,https://open.spotify.com/artist/0i0ELbteoVYQDbSNCU3Spz,350,chicago soul,https://api.spotify.com/v1/artists/0i0ELbteoVYQDbSNCU3Spz,0i0ELbteoVYQDbSNCU3Spz,https://i.scdn.co/image/a6710056026821332c2cd368b0ed5a5c9b871e00,,26,artist,spotify:artist:0i0ELbteoVYQDbSNCU3Spz
The Delfonics,https://en.wikipedia.org/wiki/The_Delfonics,1723.0,https://open.spotify.com/artist/6YPRXu1dazGYcSZv4HJEH4,98459,chicago soul|classic funk rock|disco|funk|funk rock|memphis soul|motown|quiet storm|soul|soul blues|southern soul,https://api.spotify.com/v1/artists/6YPRXu1dazGYcSZv4HJEH4,6YPRXu1dazGYcSZv4HJEH4,https://i.scdn.co/image/c923d6436c698e5847c2ef79af5b2cbdfab8aaf8,,56,artist,spotify:artist:6YPRXu1dazGYcSZv4HJEH4
John Fred and His Playboy Band,https://en.wikipedia.org/wiki/John_Fred,448.0,https://open.spotify.com/artist/2woGum3OHHSQl0YK54jQKL,911,bubblegum pop|merseybeat|swamp pop,https://api.spotify.com/v1/artists/2woGum3OHHSQl0YK54jQKL,2woGum3OHHSQl0YK54jQKL,https://i.scdn.co/image/4d9d43b04fdd6d0c15ffacfb161b213e636b62b3,,30,artist,spotify:artist:2woGum3OHHSQl0YK54jQKL
Classics IV,https://en.wikipedia.org/wiki/Classics_IV,1391.0,https://open.spotify.com/artist/6XGJvNG372fPJ2TV2OoN0Z,8769,brill building pop|bubblegum pop|folk rock|merseybeat|soft rock,https://api.spotify.com/v1/artists/6XGJvNG372fPJ2TV2OoN0Z,6XGJvNG372fPJ2TV2OoN0Z,https://i.scdn.co/image/0bf18a0775e63d373363c818cac2744299c9072d,,43,artist,spotify:artist:6XGJvNG372fPJ2TV2OoN0Z
Merrilee Rush,https://en.wikipedia.org/wiki/Merrilee_Rush,916.0,https://open.spotify.com/artist/5TnMVQgTIbp6z3AydwnHW6,92,,https://api.spotify.com/v1/artists/5TnMVQgTIbp6z3AydwnHW6,5TnMVQgTIbp6z3AydwnHW6,,,28,artist,spotify:artist:5TnMVQgTIbp6z3AydwnHW6
Georgie Fame,https://en.wikipedia.org/wiki/Georgie_Fame,2126.0,https://open.spotify.com/artist/5rWKAmlxinr3muqedXVIHa,4887,british blues|british invasion|freakbeat|merseybeat|rock-and-roll,https://api.spotify.com/v1/artists/5rWKAmlxinr3muqedXVIHa,5rWKAmlxinr3muqedXVIHa,https://i.scdn.co/image/896498ea8f2e3c48d340b067d5de677c7fea1d18,,39,artist,spotify:artist:5rWKAmlxinr3muqedXVIHa
Mary Hopkin,https://en.wikipedia.org/wiki/Mary_Hopkin,2131.0,https://open.spotify.com/artist/5pBljwfwnohfSNDXixEYHm,6191,bubblegum pop|folk rock|merseybeat|traditional folk,https://api.spotify.com/v1/artists/5pBljwfwnohfSNDXixEYHm,5pBljwfwnohfSNDXixEYHm,https://i.scdn.co/image/aba193d6fe48046f3f72859cdd39654fdb0f0d97,,41,artist,spotify:artist:5pBljwfwnohfSNDXixEYHm
Steppenwolf,https://en.wikipedia.org/wiki/Steppenwolf_(band),2515.0,https://open.spotify.com/artist/1WRM9i067hd2ujxxi8FI3m,244737,album rock|blues-rock|british blues|classic funk rock|classic rock|electric blues|folk rock|hard rock|mellow gold|psychedelic rock|rock|roots rock|soft rock|southern rock,https://api.spotify.com/v1/artists/1WRM9i067hd2ujxxi8FI3m,1WRM9i067hd2ujxxi8FI3m,https://i.scdn.co/image/8208d86ed91c50bc9ffbf8f436c6e323e6bda480,,68,artist,spotify:artist:1WRM9i067hd2ujxxi8FI3m
The Intruders,https://en.wikipedia.org/wiki/The_Intruders_(band),1068.0,https://open.spotify.com/artist/30q5mqJmdYPaKabPMytzvv,33957,chicago soul|classic funk rock|disco|funk|memphis soul|motown|post-disco|quiet storm|soul|southern soul,https://api.spotify.com/v1/artists/30q5mqJmdYPaKabPMytzvv,30q5mqJmdYPaKabPMytzvv,https://i.scdn.co/image/18ff5e2a8fecf4d471bbdb51a232e4a6c8ff6457,,46,artist,spotify:artist:30q5mqJmdYPaKabPMytzvv
1910 Fruitgum Company,https://en.wikipedia.org/wiki/1910_Fruitgum_Company,578.0,https://open.spotify.com/artist/17vIaBTHJOVxnU4v7t1DiY,4236,brill building pop|bubblegum pop|classic garage rock|folk rock|merseybeat,https://api.spotify.com/v1/artists/17vIaBTHJOVxnU4v7t1DiY,17vIaBTHJOVxnU4v7t1DiY,https://i.scdn.co/image/bac7fff3a565e0c678d0e5bb72cb3b68b685a7b0,,31,artist,spotify:artist:17vIaBTHJOVxnU4v7t1DiY
Sergio Mendes and Brasil '66,https://en.wikipedia.org/wiki/S%C3%A9rgio_Mendes,1691.0,https://open.spotify.com/artist/6hCsqVHnBo1BVQWuIjRMkL,31502,bossa nova,https://api.spotify.com/v1/artists/6hCsqVHnBo1BVQWuIjRMkL,6hCsqVHnBo1BVQWuIjRMkL,https://i.scdn.co/image/a067ca26258a6d1d69fbc216eb1b19d0b82aef07,,55,artist,spotify:artist:6hCsqVHnBo1BVQWuIjRMkL
Johnny Nash,https://en.wikipedia.org/wiki/Johnny_Nash,1090.0,https://open.spotify.com/artist/0nAVvgfE9yI4DwvMiYwk8a,14322,brill building pop|motown,https://api.spotify.com/v1/artists/0nAVvgfE9yI4DwvMiYwk8a,0nAVvgfE9yI4DwvMiYwk8a,https://i.scdn.co/image/a2cab807415845f64ef9086e1144782e357e1fc1,,58,artist,spotify:artist:0nAVvgfE9yI4DwvMiYwk8a
Ohio Express,https://en.wikipedia.org/wiki/Ohio_Express,2190.0,https://open.spotify.com/artist/6EHdKd4m8DzNf9NhVeJSVI,3765,bubblegum pop|classic garage rock|folk rock|merseybeat,https://api.spotify.com/v1/artists/6EHdKd4m8DzNf9NhVeJSVI,6EHdKd4m8DzNf9NhVeJSVI,https://i.scdn.co/image/5872173b753cdd590efe3690ec10abc69049d11b,,34,artist,spotify:artist:6EHdKd4m8DzNf9NhVeJSVI
The Crazy World Of Arthur Brown,https://en.wikipedia.org/wiki/The_Crazy_World_of_Arthur_Brown,759.0,https://open.spotify.com/artist/2LpdhgwN0mYKMjnzrBQU8H,2540,freakbeat|psychedelic rock,https://api.spotify.com/v1/artists/2LpdhgwN0mYKMjnzrBQU8H,2LpdhgwN0mYKMjnzrBQU8H,https://i.scdn.co/image/110a19828cd74f32ccb9025536fd47a0f54180db,,31,artist,spotify:artist:2LpdhgwN0mYKMjnzrBQU8H
Troggs,https://en.wikipedia.org/wiki/The_Troggs,1786.0,https://open.spotify.com/artist/57xdnSVt4ahJCIXYLieQ25,54219,blues-rock|brill building pop|british blues|british invasion|bubblegum pop|classic garage rock|classic rock|folk rock|freakbeat|merseybeat|protopunk|psychedelic rock|rock-and-roll|rockabilly,https://api.spotify.com/v1/artists/57xdnSVt4ahJCIXYLieQ25,57xdnSVt4ahJCIXYLieQ25,https://i.scdn.co/image/df57bf0db9f4912beb7dde889942638801b7fab3,,53,artist,spotify:artist:57xdnSVt4ahJCIXYLieQ25
Gene and Debbe,https://en.wikipedia.org/wiki/Gene_%26_Debbe,373.0,https://open.spotify.com/artist/4TKZSf5u6B01KbQizymC0p,30,,https://api.spotify.com/v1/artists/4TKZSf5u6B01KbQizymC0p,4TKZSf5u6B01KbQizymC0p,https://i.scdn.co/image/393f8c7e7654fe3a8f9e03155c68ffd9a2909412,,5,artist,spotify:artist:4TKZSf5u6B01KbQizymC0p
Mason Williams,https://en.wikipedia.org/wiki/Mason_Williams,1908.0,https://open.spotify.com/artist/1XgVoPT2Va5L64LFzskVBW,3521,folk christmas|folk rock|mellow gold,https://api.spotify.com/v1/artists/1XgVoPT2Va5L64LFzskVBW,1XgVoPT2Va5L64LFzskVBW,https://i.scdn.co/image/79d1ba49177e8587c8f86c060c1e1400cd9f24df,,40,artist,spotify:artist:1XgVoPT2Va5L64LFzskVBW
Clarence Carter,https://en.wikipedia.org/wiki/Clarence_Carter,780.0,https://open.spotify.com/artist/7lffJlv0nRl0sIsHDmo0SB,34894,chicago soul|funk|jazz blues|jazz christmas|memphis soul|motown|new orleans blues|northern soul|quiet storm|soul|soul blues|soul christmas|southern soul,https://api.spotify.com/v1/artists/7lffJlv0nRl0sIsHDmo0SB,7lffJlv0nRl0sIsHDmo0SB,https://i.scdn.co/image/d9726c3e0ae6d3b5c55116ae1e857eda058ff309,,53,artist,spotify:artist:7lffJlv0nRl0sIsHDmo0SB
The O'Kaysions,https://en.wikipedia.org/wiki/The_O%27Kaysions,418.0,https://open.spotify.com/artist/1LewRrFZKW8ktXwW01njJL,118,beach music,https://api.spotify.com/v1/artists/1LewRrFZKW8ktXwW01njJL,1LewRrFZKW8ktXwW01njJL,https://i.scdn.co/image/f4d65fbbc899fd14c4ecf26007daeab64d24b739,,16,artist,spotify:artist:1LewRrFZKW8ktXwW01njJL
The Lemon Pipers,https://en.wikipedia.org/wiki/The_Lemon_Pipers,1228.0,https://open.spotify.com/artist/2rUmEpDSHKMhamwClclHs5,4252,bubblegum pop|classic garage rock|folk rock|freakbeat|merseybeat|psychedelic rock,https://api.spotify.com/v1/artists/2rUmEpDSHKMhamwClclHs5,2rUmEpDSHKMhamwClclHs5,https://i.scdn.co/image/89003f116f3e2964b4312d8b5b788dd4ab9e7edc,,37,artist,spotify:artist:2rUmEpDSHKMhamwClclHs5
Friend and Lover,https://en.wikipedia.org/wiki/Friend_%26_Lover,425.0,https://open.spotify.com/artist/7k9JXkYLc9TBFynG860BC3,258,bubblegum pop,https://api.spotify.com/v1/artists/7k9JXkYLc9TBFynG860BC3,7k9JXkYLc9TBFynG860BC3,https://i.scdn.co/image/196040948055b40a53d32c49b6ad4aa4c2112692,,26,artist,spotify:artist:7k9JXkYLc9TBFynG860BC3
Richard Harris,https://en.wikipedia.org/wiki/Richard_Harris,3259.0,https://open.spotify.com/artist/30Qh39o424P9qgdHNVouvo,1782,,https://api.spotify.com/v1/artists/30Qh39o424P9qgdHNVouvo,30Qh39o424P9qgdHNVouvo,https://i.scdn.co/image/08318b7ac197e44d40dd21b72b92958889701fd2,,31,artist,spotify:artist:30Qh39o424P9qgdHNVouvo
Jose Feliciano,https://en.wikipedia.org/wiki/Jos%C3%A9_Feliciano,3275.0,https://open.spotify.com/artist/7K78lVZ8XzkjfRSI7570FF,78769,adult standards|bolero|latin christmas|mellow gold|tropical,https://api.spotify.com/v1/artists/7K78lVZ8XzkjfRSI7570FF,7K78lVZ8XzkjfRSI7570FF,https://i.scdn.co/image/6cd24fdecb512d9f182f36b86db42e556aebd1e9,,71,artist,spotify:artist:7K78lVZ8XzkjfRSI7570FF
Status Quo,https://en.wikipedia.org/wiki/Status_Quo_(band),4248.0,https://open.spotify.com/artist/4gIdjgLlvgEOz7MexDZzpM,175018,album rock|blues-rock|british blues|classic rock|glam rock|hard rock|heavy christmas|pub rock|rock|soft rock|southern rock,https://api.spotify.com/v1/artists/4gIdjgLlvgEOz7MexDZzpM,4gIdjgLlvgEOz7MexDZzpM,https://i.scdn.co/image/db6d01b5ab17651f5e45f7d256c08b47e3dde74a,,63,artist,spotify:artist:4gIdjgLlvgEOz7MexDZzpM
