Rank,RankPowerlaw,Artist,Title,Year,SpotifyPlayCount,WikiWordCount,Followers,Popularity,Grammy,Genre,beat,country,easyListening,folkORfunk,instrumental,jazz,pop,popRock,r&b,rock,rockabilly,sunshinePop,traditionalPop
64,6.425711417,Count Five,Psychotic Reaction,1966,2591519,694,6598,42,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
66,6.296526022,The T-Bones,No Matter What Shape (Your Stomach Is In),1966,108083,480,188,16,0,instrumental,0,0,0,0,1,0,0,0,0,0,0,0,0
68,6.173680038,Deon Jackson,Love Makes The World Go Round,1966,381062,249,290,24,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
69,6.114481004,Crispian St. Peters,The Pied Piper,1966,382427,764,2160,30,0,popRock,0,0,0,0,0,0,0,1,0,0,0,0,0
71,6.000251993,Ray Conniff Singers,Somewhere My Love,1966,750017,1780,6754,55,0,instrumental,0,0,0,0,1,0,0,0,0,0,0,0,0
72,5.945119004,David Houston,Almost Persuaded,1966,245192,583,1999,27,0,country,0,1,0,0,0,0,0,0,0,0,0,0,0
74,5.838577711,Marvelettes,Don't Mess With Bill,1966,704329,3009,65203,60,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
75,5.787081068,Neil Diamond,"Cherry, Cherry",1966,2762644,5853,333588,71,0,popRock,0,0,0,0,0,0,0,1,0,0,0,0,0
86,5.287264321,Neil Diamond,"Girl, You'll Be A Woman Soon",1967,6127648,5853,333588,71,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
100,4.786300923,Neil Diamond,Thank The Lord For The Night Time,1967,532896,5853,333588,71,0,popRock,0,0,0,0,0,0,0,1,0,0,0,0,0
22,13.00172664,Neil Diamond,Sweet Caroline,1969,72737534,5853,333588,71,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
78,5.63920084,Lou Rawls,Love Is A Hurtin' Thing,1966,255538,2941,38644,54,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
91,5.093692001,Lou Rawls,Your Good Thing (Is About To End),1969,23102,2941,38644,54,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
80,5.545754095,The Shadows Of Knight,Gloria,1966,880067,1856,5704,36,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
83,5.412631479,The Sandpipers,Guantanamera,1966,650585,1407,2566,31,0,folkORfunk,0,0,0,1,0,0,0,0,0,0,0,0,0
84,5.370017132,Wilson Pickett,"Land Of 1,000 Dances",1966,25042907,3001,143527,63,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
100,4.786300923,Wilson Pickett,634-5789,1966,973614,3001,143527,63,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
73,5.891242669,Wilson Pickett,Funky Broadway,1967,1193242,3001,143527,63,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
85,5.328236693,Shades Of Blue,Oh How Happy,1966,98161,245,172,22,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
87,5.247075258,Turtles,You Baby,1966,553566,2031,156022,60,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
88,5.207645782,The Vogues,Five O'clock World,1966,667476,1079,7737,41,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
24,12.27610461,The Vogues,"Turn Around, Look At Me",1968,352007,1079,7737,41,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
89,5.168953147,Los Bravos,Black Is Black,1966,5988974,562,1809,42,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
92,5.057082445,Slim Harpo,Baby Scratch My Back,1966,387232,1856,13501,41,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
95,4.951108236,Bobby Fuller Four,I Fought The Law,1966,5019487,1299,4617,45,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
98,4.850547815,Herb Alpert and The Tijuana Brass,Zorba The Greek,1966,391411,3642,34974,53,0,instrumental,0,0,0,0,1,0,0,0,0,0,0,0,0
1,100,Lulu,To Sir With Love,1967,3319473,4710,17499,50,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
2,63.2878297,The Box Tops,The Letter,1967,22113106,1952,24400,53,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
16,16.04282372,The Box Tops,Cry Like A Baby,1968,614571,1952,24400,53,0,popRock,0,0,0,0,0,0,0,1,0,0,0,0,0
98,4.850547815,The Box Tops,Soul Deep,1969,306962,1952,24400,53,0,popRock,0,0,0,0,0,0,0,1,0,0,0,0,0
100,4.786300923,The Box Tops,Sweet Cream Ladies,1969,72768,1952,24400,53,0,popRock,0,0,0,0,0,0,0,1,0,0,0,0,0
3,48.42838339,Bobby Gentry,Ode To Billie Joe,1967,170998,1879,1245,14,0,country,0,1,0,0,0,0,0,0,0,0,0,0,0
6,30.6492728,The Doors,Light My Fire,1967,53866236,8577,1978221,78,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
14,17.52086311,The Doors,"Hello, I Love You",1968,12518264,8577,1978221,78,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
49,7.664266318,The Doors,Touch Me,1969,12795349,8577,1978221,78,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
7,27.68441135,Frank and Nancy Sinatra,Somethin' Stupid,1967,23630585,1520,139115,60,0,jazz,0,0,0,0,0,1,0,0,0,0,0,0,0
10,21.87761624,Frankie Valli,Can't Take My Eyes Off You,1967,34519703,2457,40393,63,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
11,20.54380234,The Music Explosion,Little Bit O' Soul,1967,568383,552,223,20,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
13,18.39913422,Aretha Franklin,Respect,1967,116863662,4631,857587,75,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
59,6.780124557,Aretha Franklin,Baby I Love You,1967,5884570,4631,857587,75,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
75,5.787081068,Aretha Franklin,I Never Loved A Man (The Way I Love You),1967,8221365,4631,857587,75,0,folkORfunk,0,0,0,1,0,0,0,0,0,0,0,0,0
46,7.990608098,Aretha Franklin,(Sweet Sweet Baby) Since You've Been Gone,1968,1999561,4631,857587,75,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
93,5.021127552,Aretha Franklin,I Say A Little Prayer,1968,73432380,4631,857587,75,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
94,4.985808764,Aretha Franklin,Think,1968,44177032,4631,857587,75,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
15,16.74093727,Bobby Vee and The Strangers,Come Back When You Grow Up,1967,290138,1614,35201,30,0,popRock,0,0,0,0,0,0,0,1,0,0,0,0,0
16,16.04282372,The Buckinghams,Kind Of A Drag,1967,612766,2064,10626,38,0,sunshinePop,0,0,0,0,0,0,0,0,0,0,0,1,0
39,8.910403258,The Buckinghams,Don't You Care,1967,279791,2064,10626,38,0,sunshinePop,0,0,0,0,0,0,0,0,0,0,0,1,0
51,7.4645509,The Buckinghams,"Mercy, Mercy, Mercy",1967,418148,2064,10626,38,0,sunshinePop,0,0,0,0,0,0,0,0,0,0,0,1,0
17,15.41358678,Arthur Conley,Sweet Soul Music,1967,14474435,777,8300,49,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
18,14.84294734,The Soul Survivors,Expressway To Your Heart,1967,349967,497,259,24,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
19,14.32262507,Sam and Dave,Soul Man,1967,29327767,4812,79480,64,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
68,6.173680038,Sam and Dave,I Thank You,1968,751080,4812,79480,64,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
21,13.40711287,Jay and The Techniques,"Apples, Peaches, Pumpkin Pie",1967,280359,346,266,26,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
22,13.00172664,Every Mothers' Son,Come On Down To My Boat,1967,325371,671,159,21,0,popRock,0,0,0,0,0,0,0,1,0,0,0,0,0
23,12.62582101,Strawberry Alarm Clock,Incense And Peppermints,1967,3209861,2881,16998,42,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
25,11.94977132,Vicki Carr,It Must Be Him,1967,631075,1054,7912,30,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
26,11.64441273,Brenton Wood,Gimme Little Sign,1967,3623924,1103,43216,57,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
27,11.35794904,Buffalo Springfield,For What It's Worth,1967,92808661,2208,144825,65,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
31,10.36815025,Engelbert Humperdinck,Release Me,1967,3522968,3278,66528,61,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
32,10.15315495,Marvin Gaye and Tammi Terrell,Your Precious Love,1967,4738770,365,1503529,77,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
87,5.247075258,Marvin Gaye and Tammi Terrell,Ain't No Mountain High Enough,1967,201057355,365,1503529,77,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
57,6.936215781,Marvin Gaye and Tammi Terrell,Ain't Nothing Like The Real Thing,1968,7685617,365,1503529,77,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
82,5.456106733,Marvin Gaye and Tammi Terrell,You're All I Need To Get By,1968,12177190,365,1503529,77,0,folkORfunk,0,0,0,1,0,0,0,0,0,0,0,0,0
33,9.949031357,Jefferson Airplane,Somebody To Love,1967,42786915,6169,345105,68,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
81,5.500471104,Jefferson Airplane,White Rabbit,1967,49865242,6169,345105,68,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
34,9.754924552,The Esquires,Get On Up,1967,373440,388,418,22,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
35,9.570069478,Van Morrison,Brown Eyed Girl,1967,179465009,11362,584334,77,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
38,9.064478563,Procol Harum,A Whiter Shade Of Pale,1967,19406809,2794,74547,57,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
40,8.762749681,The Casinos,Then You Can Tell Me Goodbye,1967,502765,396,360,23,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
45,8.107365283,The Tremeloes,Silence Is Golden,1967,2242962,1669,22983,48,0,beat,1,0,0,0,0,0,0,0,0,0,0,0,0
89,5.168953147,The Tremeloes,Here Comes My Baby,1967,645472,1669,22983,48,0,beat,1,0,0,0,0,0,0,0,0,0,0,0,0
46,7.990608098,Ed Ames,My Cup Runneth Over,1967,228773,1411,1487,29,0,traditionalPop,0,0,0,0,0,0,0,0,0,0,0,0,1
47,7.877989793,The 5th Dimension,"Up, Up And Away",1967,1462718,2394,33627,53,0,sunshinePop,0,0,0,0,0,0,0,0,0,0,0,1,0
17,15.41358678,The 5th Dimension,Stoned Soul Picnic,1968,659715,2394,33627,53,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
2,63.2878297,The 5th Dimension,Aquarius / Let The Sunshine In,1969,11308691,2394,33627,53,0,sunshinePop,0,0,0,0,0,0,0,0,0,0,0,1,0
40,8.762749681,The 5th Dimension,Wedding Bell Blues,1969,1904448,2394,33627,53,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
48,7.769280177,Scott Mckenzie,San Francisco (Be Sure to Wear Flowers in Your Hair),1967,33363496,746,16618,56,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
49,7.664266318,The Cowsills,"The Rain, The Park And Other Things",1967,3174001,2784,12812,42,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
71,6.000251993,The Cowsills,Indian Lake,1968,288104,2784,12812,42,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
13,18.39913422,The Cowsills,Hair,1969,259696,2784,12812,42,0,popRock,0,0,0,0,0,0,0,1,0,0,0,0,0
58,6.857053284,Five Americans,Western Union,1967,119130,620,636,15,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
65,6.360293906,Blue Magoos,(We Ain't Got) Nothin' Yet,1967,637843,846,4595,40,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
66,6.296526022,The Easybeats,Friday On My Mind,1967,6038048,4259,16041,49,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
67,6.234342105,The Bar-Kays,Soul Finger,1967,5340668,1226,61288,53,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
68,6.173680038,The Spencer Davis Group,Gimme Some Lovin',1967,20812662,1069,47331,58,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
69,6.114481004,The Hombres,Let It Out (Let It All Hang Out),1967,487070,567,419,25,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
70,6.056689273,The Grass Roots,Let's Live For Today,1967,2649781,4194,30550,54,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
19,14.32262507,The Grass Roots,Midnight Confessions,1968,748738,4194,30550,54,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
48,7.769280177,The Grass Roots,I'd Wait A Million Years,1969,793077,4194,30550,54,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
71,6.000251993,Peaches and Herb,Close Your Eyes,1967,334016,1567,24636,48,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
76,5.736711756,Aaron Neville,Tell It Like It Is,1967,6815477,1369,40229,58,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
77,5.687430745,James Brown and The Famous Flames,Cold Sweat,1967,3386760,3417,33827,59,0,folkORfunk,0,0,0,1,0,0,0,0,0,0,0,0,0
58,6.857053284,James Brown and The Famous Flames,I Got The Feelin',1968,3337941,3417,33827,59,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
90,5.130975533,James Brown and The Famous Flames,Say It Loud I'm Black And I'm Proud,1968,1180592,3417,33827,59,0,folkORfunk,0,0,0,1,0,0,0,0,0,0,0,0,0
79,5.59198657,Keith,98.6,1967,390830,414,1516711,78,0,popRock,0,0,0,0,0,0,0,1,0,0,0,0,0
84,5.370017132,The Royal Guardsmen,Snoopy Vs. The Red Baron,1967,301051,650,1153,43,0,instrumental,0,0,0,0,1,0,0,0,0,0,0,0,0
85,5.328236693,Janis Ian,Society's Child,1967,121720,2300,23619,47,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
90,5.130975533,Robert Knight,Everlasting Love,1967,294080,389,347,25,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
92,5.057082445,Bill Cosby,Little Ole Man (Uptight-Everything's Alright),1967,16187,5765,17094,40,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
93,5.021127552,The Electric Prunes,I Had Too Much To Dream Last Night,1967,1709322,3498,14684,41,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
96,4.917008807,The Who,I Can See For Miles,1967,8118783,11121,1163520,75,0,popRock,0,0,0,0,0,0,0,1,0,0,0,0,0
2,63.2878297,Paul Mauriat,Love Is Blue,1968,2160381,1189,18819,54,0,easyListening,0,0,1,0,0,0,0,0,0,0,0,0,0
4,40.05349388,Otis Redding,(Sittin' On) The Dock Of The Bay,1968,104300081,5475,771318,74,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
5,34.56844127,The Rascals,People Got To Be Free,1968,600612,2093,20025,48,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
35,9.570069478,The Rascals,A Beautiful Morning,1968,2144939,2093,20025,48,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
6,30.6492728,Cream,Sunshine Of Your Love,1968,68023254,3862,426817,69,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
81,5.500471104,Cream,White Room,1968,45651039,3862,426817,69,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
7,27.68441135,Herb Alpert,This Guy's In Love With You,1968,4842746,3642,34974,53,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
8,25.34898699,Hugo Montenegro,"The Good, The Bad And The Ugly",1968,1363760,1137,2473,34,0,instrumental,0,0,0,0,1,0,0,0,0,0,0,0,0
10,21.87761624,Archie Bell and The Drells,Tighten Up,1968,3636744,929,5752,43,0,folkORfunk,0,0,0,1,0,0,0,0,0,0,0,0,0
11,20.54380234,Jeannie C. Riley,Harper Valley P.T.A.,1968,2780119,1067,8772,39,0,country,0,1,0,0,0,0,0,0,0,0,0,0,0
12,19.39725958,O.C. Smith,Little Green Apples,1968,231486,760,773,25,0,folkORfunk,0,0,0,1,0,0,0,0,0,0,0,0,0
15,16.74093727,Gary Puckett and The Union Gap,Young Girl,1968,5359097,1275,28054,51,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
34,9.754924552,Gary Puckett and The Union Gap,Lady Willpower,1968,1062719,1275,28054,51,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
73,5.891242669,Gary Puckett and The Union Gap,Over You,1968,787610,1275,28054,51,0,easyListening,0,0,1,0,0,0,0,0,0,0,0,0,0
79,5.59198657,Gary Puckett and The Union Gap,"Woman, Woman",1968,1062775,1275,28054,51,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
84,5.370017132,Gary Puckett and The Union Gap,This Girl Is A Woman Now,1969,457270,1275,28054,51,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
18,14.84294734,Hugh Masekela,Grazing In The Grass,1968,1112086,1428,13033,43,0,jazz,0,0,0,0,0,1,0,0,0,0,0,0,0
20,13.84586851,Sly and The Family Stone,Dance To The Music,1968,22774230,4729,215459,66,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
5,34.56844127,Sly and The Family Stone,Everyday People,1969,49029109,4729,215459,66,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
7,27.68441135,Sly and The Family Stone,Hot Fun In The Summertime,1969,3603866,4729,215459,66,0,folkORfunk,0,0,0,1,0,0,0,0,0,0,0,0,0
21,13.40711287,Cliff Nobles,The Horse,1968,343717,369,350,26,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
23,12.62582101,The Delfonics,La-La Means I Love You,1968,7088859,1723,98459,56,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
25,11.94977132,John Fred and His Playboy Band,Judy In Disguise (With Glasses),1968,1079207,448,911,30,0,popRock,0,0,0,0,0,0,0,1,0,0,0,0,0
26,11.64441273,Classics IV,Spooky,1968,2095546,1391,8769,43,0,jazz,0,0,0,0,0,1,0,0,0,0,0,0,0
54,7.188199443,Classics IV,Traces,1969,403499,1391,8769,43,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
28,11.08857401,Merrilee Rush,Angel Of The Morning,1968,719339,916,463,28,0,country,0,1,0,0,0,0,0,0,0,0,0,0,0
29,10.83471074,Georgie Fame,The Ballad Of Bonnie And Clyde,1968,587910,2126,4887,39,0,folkORfunk,0,0,0,1,0,0,0,0,0,0,0,0,0
30,10.59497587,Mary Hopkin,Those Were The Days,1968,2920155,2131,6191,41,0,folkORfunk,0,0,0,1,0,0,0,0,0,0,0,0,0
31,10.36815025,Steppenwolf,Born To Be Wild,1968,75422669,2515,244737,68,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
62,6.561777272,Steppenwolf,Magic Carpet Ride,1968,42602063,2515,244737,68,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
32,10.15315495,The Intruders,Cowboys To Girls,1968,1929779,1068,33957,46,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
33,9.949031357,1910 Fruitgum Company,Simon Says,1968,552736,578,4236,31,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
48,7.769280177,1910 Fruitgum Company,"1, 2, 3, Red Light",1968,188396,578,4236,31,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
67,6.234342105,1910 Fruitgum Company,Indian Giver,1969,100205,578,4236,31,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
36,9.393779234,Sergio Mendes and Brasil '66,The Look Of Love,1968,1143404,1691,31502,55,0,jazz,0,0,0,0,0,1,0,0,0,0,0,0,0
69,6.114481004,Sergio Mendes and Brasil '66,The Fool On The Hill,1968,1069863,1691,31502,55,0,jazz,0,0,0,0,0,1,0,0,0,0,0,0,0
37,9.225435188,Johnny Nash,Hold Me Tight,1968,827228,1090,14322,58,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
38,9.064478563,Ohio Express,"Yummy, Yummy, Yummy",1968,1485174,2190,3765,34,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
39,8.910403258,The Crazy World Of Arthur Brown,Fire,1968,2590197,759,2540,31,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
40,8.762749681,Troggs,Love Is All Around,1968,1806273,1786,54219,53,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
41,8.621099442,Gene and Debbe,Playboy,1968,10759,373,30,7,0,country,0,1,0,0,0,0,0,0,0,0,0,0,0
43,8.35431448,Mason Williams,Classical Gas,1968,2922557,1908,3521,40,0,easyListening,0,0,1,0,0,0,0,0,0,0,0,0,0
44,8.228510611,Clarence Carter,Slip Away,1968,4904429,780,34894,53,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
45,8.107365283,The O'Kaysions,Girl Watcher,1968,164916,418,118,16,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
47,7.877989793,The Lemon Pipers,Green Tambourine,1968,2827207,1228,4252,37,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
49,7.664266318,Friend and Lover,Reach Out Of The Darkness,1968,388976,425,258,26,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
51,7.4645509,Richard Harris,MacArthur Park,1968,998512,3259,1782,31,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
52,7.369496097,Jose Feliciano,Light My Fire,1968,3833410,3275,78769,71,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
55,7.101672245,Status Quo,Pictures Of Matchstick Men,1968,498937,4248,175018,63,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
56,7.017717833,Blue Cheer,Summertime Blues,1968,1113051,2021,16348,37,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
59,6.780124557,The Bee Gees,I've Gotta Get A Message To You,1968,4066803,10378,749253,77,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
63,6.49284802,The Fireballs,Bottle Of Wine,1968,239392,673,1591,32,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
64,6.425711417,The Dells,Stay In My Corner,1968,730409,1145,53904,47,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
82,5.456106733,The Dells,"Oh, What A Night",1969,1991034,1145,53904,47,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
65,6.360293906,Willie Mitchell,Soul Serenade,1968,31136,522,2798,43,0,folkORfunk,0,0,0,1,0,0,0,0,0,0,0,0,0
67,6.234342105,The Human Beinz,Nobody But Me,1968,3919199,835,3328,40,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
72,5.945119004,Tommy Boyce and Bobby Hart,I Wonder What She's Doing Tonight,1968,185132,1543,329,30,0,popRock,0,0,0,0,0,0,0,1,0,0,0,0,0
76,5.736711756,The Irish Rovers,The Unicorn,1968,392426,2636,39228,54,0,folkORfunk,0,0,0,1,0,0,0,0,0,0,0,0,0
77,5.687430745,Vanilla Fudge,(You Keep Me) Hangin' On,1968,1561590,1607,20343,41,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
83,5.412631479,The Foundations,"Baby, Now That I've Found You",1968,1241259,3982,16810,60,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
9,23.45308318,The Foundations,Build Me Up Buttercup,1969,28832177,3982,16810,60,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
84,5.370017132,The Sweet Inspirations,Sweet Inspiration,1968,289757,1471,1533,29,0,folkORfunk,0,0,0,1,0,0,0,0,0,0,0,0,0
85,5.328236693,Smokey Robinson and The Miracles,If You Can Want,1968,293934,5611,239781,63,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
37,9.225435188,Smokey Robinson and The Miracles,"Baby, Baby Don't Cry",1969,979415,5611,239781,63,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
86,5.287264321,The Mills Brothers,Cab Driver,1968,258073,1761,19017,48,0,beat,1,0,0,0,0,0,0,0,0,0,0,0,0
87,5.247075258,The Chambers Brothers,Time Has Come Today,1968,2079713,1186,6387,40,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
92,5.057082445,Shorty Long,Here Comes The Judge,1968,63779,638,1086,19,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
96,4.917008807,Big Brother and The Holding Company,Piece Of My Heart,1968,48954611,3225,46610,59,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
97,4.883493965,Creedence Clearwater Revival,Suzie Q.,1968,7558018,4802,1379818,81,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
19,14.32262507,Creedence Clearwater Revival,Proud Mary,1969,42019403,4802,1379818,81,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
24,12.27610461,Creedence Clearwater Revival,Bad Moon Rising,1969,115917311,4802,1379818,81,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
31,10.36815025,Creedence Clearwater Revival,Green River,1969,19147069,4802,1379818,81,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
98,4.850547815,The American Breed,"Bend Me, Shape Me",1968,849143,945,244,28,0,popRock,0,0,0,0,0,0,0,1,0,0,0,0,0
99,4.818155049,Jerry Butler,"Hey, Western Union Man",1968,111848,982,27391,47,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
100,4.786300923,Jerry Butler,Never Give You Up,1968,1210714,982,27391,47,0,folkORfunk,0,0,0,1,0,0,0,0,0,0,0,0,0
38,9.064478563,Jerry Butler,Only The Strong Survive,1969,725955,982,27391,47,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
1,100,The Archies,"Sugar, Sugar",1969,50009972,825,22468,59,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
11,20.54380234,Three Dog Night,One,1969,6394149,2285,132036,61,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
33,9.949031357,Three Dog Night,Easy To Be Hard,1969,1174006,2285,132036,61,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
15,16.74093727,Henry Mancini and His Orch.,Love Theme From Romeo And Juliet,1969,1011300,2486,1815,35,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
16,16.04282372,The Youngbloods,Get Together,1969,4951529,1084,15520,45,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
17,15.41358678,The Friends Of Distinction,Grazin' In The Grass,1969,1278342,513,7172,38,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
29,10.83471074,The Friends Of Distinction,Going In Circles,1969,181315,513,7172,38,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
20,13.84586851,Jr. Walker and The All Stars,What Does It Take (To Win Your Love),1969,1749455,1102,33500,58,0,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
23,12.62582101,Oliver,Jean,1969,121284,1579,13001,66,0,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
43,8.35431448,Oliver,Good Morning Starshine,1969,406091,1579,13001,66,0,popRock,0,0,0,0,0,0,0,1,0,0,0,0,0
25,11.94977132,The Beatles with Billy Preston,Get Back,1969,27161082,3613,16112,70,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
26,11.64441273,Zager and Evans,In The Year 2525,1969,5177087,704,1710,45,0,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
